,Season_x,Week_x,Team 1_x,Team 2_x,Spread Open,Spread Close,Open Favorite,Close Favorite,Spread Consensus Team 1,Spread Consensus Team 2,Team 1 Final,Team 2 Final,Total Final,Spread Delta,Winner,Win Margin,Follow Spread?
590,2018,15,Detroit,Buffalo,0.0,-2.5,No Favorite,Team 2,33%,67%,13.0,14.0,27.0,2.5,Team 2,1.0,True
591,2018,15,GreenBay,Chicago,,-5.5,Team 1,Team 2,43%,57%,17.0,24.0,41.0,,Team 2,7.0,False
592,2018,15,Tennessee,NYGiants,,-2.5,Team 1,Team 1,60%,40%,17.0,0.0,17.0,,Team 1,17.0,False
593,2018,15,Washington,Jacksonville,-8.5,-7.0,Team 2,Team 2,30%,70%,16.0,13.0,29.0,-1.5,Team 1,3.0,False
594,2018,15,Arizona,Atlanta,,-9.0,Team 1,Team 2,35%,65%,14.0,40.0,54.0,,Team 2,26.0,False
595,2018,15,Seattle,SanFrancisco,,-4.0,Team 1,Team 1,66%,34%,23.0,26.0,49.0,,Team 2,3.0,True
596,2018,15,NewEngland,Pittsburgh,-1.5,-2.5,Team 1,Team 1,70%,30%,10.0,17.0,27.0,1.0,Team 2,7.0,True
597,2018,15,Philadelphia,LARams,-9.5,-13.5,Team 2,Team 2,46%,54%,30.0,23.0,53.0,4.0,Team 1,7.0,True
598,2018,15,NewOrleans,Carolina,-7.0,-6.0,Team 1,Team 1,60%,40%,12.0,9.0,21.0,-1.0,Team 1,3.0,False
599,2018,16,Washington,Tennessee,-10.0,-11.0,Team 2,Team 2,41%,59%,16.0,25.0,41.0,1.0,Team 2,9.0,True
600,2018,16,Baltimore,LAChargers,-5.5,-4.0,Team 2,Team 2,30%,70%,22.0,10.0,32.0,-1.5,Team 1,12.0,False
601,2018,16,TampaBay,Dallas,-7.0,-7.0,Team 2,Team 2,28%,72%,20.0,27.0,47.0,0.0,Team 2,7.0,True
602,2018,16,Buffalo,NewEngland,-10.5,-13.5,Team 2,Team 2,27%,73%,12.0,24.0,36.0,3.0,Team 2,12.0,True
603,2018,16,Atlanta,Carolina,-3.5,-3.0,Team 2,Team 1,42%,58%,24.0,10.0,34.0,-0.5,Team 1,14.0,True
604,2018,16,Jacksonville,Miami,-4.0,-3.0,Team 2,Team 2,23%,77%,17.0,7.0,24.0,-1.0,Team 1,10.0,False
605,2018,16,NYGiants,Indianapolis,-9.5,-9.5,Team 2,Team 2,48%,52%,27.0,28.0,55.0,0.0,Team 2,1.0,False
606,2018,16,Houston,Philadelphia,0.0,-2.0,No Favorite,Team 2,42%,58%,30.0,32.0,62.0,2.0,Team 2,2.0,False
607,2018,16,Minnesota,Detroit,-4.5,-6.5,Team 1,Team 1,63%,37%,27.0,9.0,36.0,2.0,Team 1,18.0,False
608,2018,16,GreenBay,NYJets,-3.0,-3.0,Team 1,Team 1,57%,43%,44.0,38.0,82.0,0.0,Team 1,6.0,True
609,2018,16,Cincinnati,Cleveland,-7.0,-9.5,Team 2,Team 2,55%,45%,18.0,26.0,44.0,2.5,Team 2,8.0,True
610,2018,16,LARams,Arizona,-15.5,-14.0,Team 1,Team 1,54%,46%,31.0,9.0,40.0,-1.5,Team 1,22.0,True
611,2018,16,Chicago,SanFrancisco,-4.0,-3.5,Team 1,Team 1,59%,41%,14.0,9.0,23.0,-0.5,Team 1,5.0,True
612,2018,16,Pittsburgh,NewOrleans,-6.5,-6.5,Team 2,Team 2,33%,67%,28.0,31.0,59.0,0.0,Team 2,3.0,False
613,2018,16,KansasCity,Seattle,-2.5,-1.0,Team 1,Team 1,51%,49%,31.0,38.0,69.0,-1.5,Team 2,7.0,False
614,2018,16,Denver,Oakland,-3.0,-2.5,Team 1,Team 1,42%,58%,14.0,27.0,41.0,-0.5,Team 2,13.0,False
615,2018,17,Dallas,NYGiants,-7.0,-7.0,Team 2,Team 2,39%,61%,36.0,35.0,71.0,0.0,Team 1,1.0,False
616,2018,17,Oakland,KansasCity,-14.5,-14.0,Team 2,Team 2,31%,69%,3.0,35.0,38.0,-0.5,Team 2,32.0,True
617,2018,17,Carolina,NewOrleans,-9.0,-7.5,Team 2,Team 2,35%,65%,33.0,14.0,47.0,-1.5,Team 1,19.0,False
618,2018,17,NYJets,NewEngland,-14.5,-14.0,Team 2,Team 2,49%,51%,3.0,38.0,41.0,-0.5,Team 2,35.0,True
619,2018,17,Philadelphia,Washington,-7.5,-6.0,Team 1,Team 1,60%,40%,24.0,0.0,24.0,-1.5,Team 1,24.0,True
620,2018,17,Detroit,GreenBay,-9.0,-7.5,Team 2,Team 2,25%,75%,31.0,0.0,31.0,-1.5,Team 1,31.0,False
621,2018,17,Jacksonville,Houston,-10.0,-7.0,Team 2,Team 2,29%,71%,3.0,20.0,23.0,-3.0,Team 2,17.0,True
622,2018,17,Cleveland,Baltimore,-7.0,-7.0,Team 2,Team 2,65%,35%,24.0,26.0,50.0,0.0,Team 2,2.0,False
623,2018,17,Atlanta,TampaBay,-1.0,-2.5,Team 1,Team 1,55%,45%,34.0,32.0,66.0,1.5,Team 1,2.0,True
624,2018,17,Miami,Buffalo,-3.5,-5.5,Team 2,Team 2,39%,61%,17.0,42.0,59.0,2.0,Team 2,25.0,False
625,2018,17,Indianapolis,Tennessee,-2.5,-5.0,Team 1,Team 1,60%,40%,33.0,17.0,50.0,2.5,Team 1,16.0,False
626,2018,17,Cincinnati,Pittsburgh,-17.0,-13.5,Team 2,Team 2,45%,55%,13.0,16.0,29.0,-3.5,Team 2,3.0,False
627,2018,17,Chicago,Minnesota,-7.0,-6.0,Team 2,Team 2,44%,56%,24.0,10.0,34.0,-1.0,Team 1,14.0,False
628,2018,17,LAChargers,Denver,-7.0,-7.0,Team 1,Team 1,62%,38%,23.0,9.0,32.0,0.0,Team 1,14.0,True
629,2018,17,Arizona,Seattle,-14.5,-15.0,Team 2,Team 2,25%,75%,24.0,27.0,51.0,0.5,Team 2,3.0,True
630,2018,17,SanFrancisco,LARams,-7.5,-10.5,Team 2,Team 2,31%,69%,32.0,48.0,80.0,3.0,Team 2,16.0,False
631,2018,18,Indianapolis,Houston,-2.0,-1.5,Team 2,Team 2,49%,51%,21.0,7.0,28.0,-0.5,Team 1,14.0,False
632,2018,18,Seattle,Dallas,-2.5,-2.5,Team 2,Team 2,48%,52%,22.0,24.0,46.0,0.0,Team 2,2.0,False
633,2018,18,LAChargers,Baltimore,-2.5,-2.5,Team 2,Team 2,76%,24%,23.0,17.0,40.0,0.0,Team 1,6.0,False
634,2018,18,Philadelphia,Chicago,-6.0,-6.5,Team 2,Team 2,48%,52%,16.0,15.0,31.0,0.5,Team 1,1.0,True
635,2018,19,Indianapolis,KansasCity,-4.5,-4.5,Team 2,Team 2,55%,45%,13.0,31.0,44.0,0.0,Team 2,18.0,True
636,2018,19,Dallas,LARams,-7.0,-7.0,Team 2,Team 2,47%,53%,22.0,30.0,52.0,0.0,Team 2,8.0,True
637,2018,19,LAChargers,NewEngland,-4.5,-4.0,Team 2,Team 2,50%,50%,28.0,41.0,69.0,-0.5,Team 2,13.0,True
638,2018,19,Philadelphia,NewOrleans,-8.0,-8.5,Team 2,Team 2,43%,57%,14.0,20.0,34.0,0.5,Team 2,6.0,True
639,2018,20,LARams,NewOrleans,-3.5,-3.0,Team 2,Team 2,51%,49%,26.0,23.0,49.0,-0.5,Team 1,3.0,False
640,2018,20,NewEngland,KansasCity,-3.0,-3.0,Team 2,Team 2,41%,59%,37.0,31.0,68.0,0.0,Team 1,6.0,False
641,2018,22,NewEngland,LARams,0.0,-2.5,No Favorite,Team 1,64%,36%,13.0,3.0,16.0,2.5,Team 1,10.0,False
642,2017,1,KansasCity,NewEngland,-8.0,-8.0,Team 2,Team 2,37%,63%,42.0,27.0,69.0,0.0,Team 1,15.0,False
643,2017,1,NYJets,Buffalo,-6.5,-7.5,Team 2,Team 2,40%,60%,12.0,21.0,33.0,1.0,Team 2,9.0,False
644,2017,1,Atlanta,Chicago,-6.0,-7.0,Team 1,Team 1,78%,22%,23.0,17.0,40.0,1.0,Team 1,6.0,True
645,2017,1,Jacksonville,Houston,-4.5,-6.0,Team 2,Team 2,26%,74%,29.0,7.0,36.0,1.5,Team 1,22.0,True
646,2017,1,Philadelphia,Washington,-2.5,-1.0,Team 2,Team 1,62%,38%,30.0,17.0,47.0,-1.5,Team 1,13.0,True
647,2017,1,Arizona,Detroit,-2.5,-2.0,Team 2,Team 1,66%,34%,23.0,35.0,58.0,-0.5,Team 2,12.0,False
648,2017,1,Oakland,Tennessee,-1.0,-2.5,Team 1,Team 2,59%,41%,26.0,16.0,42.0,1.5,Team 1,10.0,True
649,2017,1,Baltimore,Cincinnati,-1.0,-3.0,Team 2,Team 2,32%,68%,20.0,0.0,20.0,2.0,Team 1,20.0,True
650,2017,1,Pittsburgh,Cleveland,-9.5,-10.0,Team 1,Team 1,69%,31%,21.0,18.0,39.0,0.5,Team 1,3.0,True
651,2017,1,Indianapolis,LARams,-3.5,-3.5,Team 1,Team 2,22%,78%,9.0,46.0,55.0,0.0,Team 2,37.0,True
652,2017,1,Seattle,GreenBay,-3.0,-3.0,Team 2,Team 2,31%,69%,9.0,17.0,26.0,0.0,Team 2,8.0,True
653,2017,1,Carolina,SanFrancisco,-4.0,-5.0,Team 1,Team 1,77%,23%,23.0,3.0,26.0,1.0,Team 1,20.0,False
654,2017,1,NYGiants,Dallas,-6.0,-6.0,Team 2,Team 2,46%,54%,3.0,19.0,22.0,0.0,Team 2,16.0,True
655,2017,1,NewOrleans,Minnesota,-3.5,-3.0,Team 2,Team 2,50%,50%,19.0,29.0,48.0,-0.5,Team 2,10.0,True
656,2017,1,LAChargers,Denver,-4.0,-3.0,Team 2,Team 2,46%,54%,21.0,24.0,45.0,-1.0,Team 2,3.0,True
657,2017,2,Houston,Cincinnati,,-5.5,Team 1,Team 2,49%,51%,13.0,9.0,22.0,,Team 1,4.0,True
658,2017,2,Tennessee,Jacksonville,,-1.5,Team 1,Team 1,76%,24%,37.0,16.0,53.0,,Team 1,21.0,False
659,2017,2,Cleveland,Baltimore,-7.5,-7.5,Team 2,Team 2,45%,55%,10.0,24.0,34.0,0.0,Team 2,14.0,True
660,2017,2,Buffalo,Carolina,-7.5,-6.5,Team 2,Team 2,35%,65%,3.0,9.0,12.0,-1.0,Team 2,6.0,False
661,2017,2,NewEngland,NewOrleans,-6.0,-6.0,Team 1,Team 1,74%,26%,36.0,20.0,56.0,0.0,Team 1,16.0,True
662,2017,2,Arizona,Indianapolis,-7.5,-7.0,Team 1,Team 1,75%,25%,16.0,13.0,29.0,-0.5,Team 1,3.0,False
663,2017,2,Philadelphia,KansasCity,-4.5,-4.5,Team 2,Team 2,40%,60%,20.0,27.0,47.0,0.0,Team 2,7.0,True
664,2017,2,Minnesota,Pittsburgh,-7.0,-8.5,Team 2,Team 2,44%,56%,9.0,26.0,35.0,1.5,Team 2,17.0,False
665,2017,2,Chicago,TampaBay,,-7.0,Team 1,Team 2,36%,64%,7.0,29.0,36.0,,Team 2,22.0,False
666,2017,2,Miami,LAChargers,-4.0,-3.5,Team 2,Team 2,44%,56%,19.0,17.0,36.0,-0.5,Team 1,2.0,False
667,2017,2,NYJets,Oakland,-14.0,-14.0,Team 2,Team 2,20%,80%,20.0,45.0,65.0,0.0,Team 2,25.0,True
668,2017,2,Washington,LARams,-2.5,-3.0,Team 2,Team 2,59%,41%,27.0,20.0,47.0,0.5,Team 1,7.0,True
669,2017,2,Dallas,Denver,,-2.5,Team 1,Team 1,77%,23%,17.0,42.0,59.0,,Team 2,25.0,True
670,2017,2,SanFrancisco,Seattle,,-13.5,Team 1,Team 2,22%,78%,9.0,12.0,21.0,,Team 2,3.0,True
671,2017,2,GreenBay,Atlanta,-2.0,-3.0,Team 2,Team 2,42%,58%,23.0,34.0,57.0,1.0,Team 2,11.0,False
672,2017,2,Detroit,NYGiants,-4.5,-3.0,Team 2,Team 2,43%,57%,24.0,10.0,34.0,-1.5,Team 1,14.0,False
673,2017,3,LARams,SanFrancisco,-3.0,-3.0,Team 1,Team 1,70%,30%,41.0,39.0,80.0,0.0,Team 1,2.0,False
674,2017,3,Baltimore,Jacksonville,-4.5,-3.0,Team 1,Team 1,73%,27%,7.0,44.0,51.0,-1.5,Team 2,37.0,False
675,2017,3,Cleveland,Indianapolis,,-1.0,Team 1,Team 1,47%,53%,28.0,31.0,59.0,,Team 2,3.0,True
676,2017,3,Pittsburgh,Chicago,-7.5,-7.0,Team 1,Team 1,66%,34%,17.0,23.0,40.0,-0.5,Team 2,6.0,False
677,2017,3,Miami,NYJets,-6.5,-5.5,Team 1,Team 1,60%,40%,6.0,20.0,26.0,-1.0,Team 2,14.0,False
678,2017,3,Denver,Buffalo,,-3.5,Team 1,Team 1,74%,26%,16.0,26.0,42.0,,Team 2,10.0,True
679,2017,3,Houston,NewEngland,-13.0,-13.5,Team 2,Team 2,25%,75%,33.0,36.0,69.0,0.5,Team 2,3.0,True
680,2017,3,NewOrleans,Carolina,-6.0,-5.5,Team 2,Team 2,56%,44%,34.0,13.0,47.0,-0.5,Team 1,21.0,False
681,2017,3,TampaBay,Minnesota,0.0,-1.0,No Favorite,Team 1,77%,23%,17.0,34.0,51.0,1.0,Team 2,17.0,True
682,2017,3,Atlanta,Detroit,,-3.0,Team 1,Team 1,70%,30%,30.0,26.0,56.0,,Team 1,4.0,False
683,2017,3,NYGiants,Philadelphia,,-5.5,Team 1,Team 2,46%,54%,24.0,27.0,51.0,,Team 2,3.0,True
684,2017,3,Seattle,Tennessee,-1.0,-2.5,Team 2,Team 2,49%,51%,27.0,33.0,60.0,1.5,Team 2,6.0,False
685,2017,3,KansasCity,LAChargers,-3.0,-3.0,Team 1,Team 1,62%,38%,24.0,10.0,34.0,0.0,Team 1,14.0,True
686,2017,3,Cincinnati,GreenBay,,-7.0,Team 1,Team 2,18%,82%,24.0,27.0,51.0,,Team 2,3.0,True
687,2017,3,Oakland,Washington,,-3.5,Team 1,Team 1,69%,31%,10.0,27.0,37.0,,Team 2,17.0,True
688,2017,3,Dallas,Arizona,-3.5,-3.0,Team 1,Team 1,64%,36%,28.0,17.0,45.0,-0.5,Team 1,11.0,True
689,2017,4,Chicago,GreenBay,-7.5,-7.0,Team 2,Team 2,33%,67%,14.0,35.0,49.0,-0.5,Team 2,21.0,True
690,2017,4,NewOrleans,Miami,,-4.0,Team 1,Team 1,69%,31%,20.0,0.0,20.0,,Team 1,20.0,False
691,2017,4,Carolina,NewEngland,,-9.5,Team 1,Team 2,26%,74%,33.0,30.0,63.0,,Team 1,3.0,True
692,2017,4,LARams,Dallas,,-5.5,Team 1,Team 2,42%,58%,35.0,30.0,65.0,,Team 1,5.0,True
693,2017,4,Detroit,Minnesota,0.0,-2.5,No Favorite,Team 2,45%,55%,14.0,7.0,21.0,2.5,Team 1,7.0,True
694,2017,4,Tennessee,Houston,-1.0,-2.5,Team 1,Team 1,64%,36%,14.0,57.0,71.0,1.5,Team 2,43.0,True
695,2017,4,Jacksonville,NYJets,-4.0,-4.0,Team 1,Team 1,76%,24%,20.0,23.0,43.0,0.0,Team 2,3.0,False
696,2017,4,Cincinnati,Cleveland,,-3.5,Team 1,Team 1,73%,27%,31.0,7.0,38.0,,Team 1,24.0,False
697,2017,4,Pittsburgh,Baltimore,,-3.5,Team 1,Team 1,54%,46%,26.0,9.0,35.0,,Team 1,17.0,False
698,2017,4,Buffalo,Atlanta,-9.5,-8.0,Team 2,Team 2,35%,65%,23.0,17.0,40.0,-1.5,Team 1,6.0,False
699,2017,4,NYGiants,TampaBay,,-2.5,Team 1,Team 2,55%,45%,23.0,25.0,48.0,,Team 2,2.0,True
700,2017,4,Philadelphia,LAChargers,,-2.0,Team 1,Team 2,48%,52%,26.0,24.0,50.0,,Team 1,2.0,True
701,2017,4,SanFrancisco,Arizona,,-6.5,Team 1,Team 2,33%,67%,15.0,18.0,33.0,,Team 2,3.0,True
702,2017,4,Oakland,Denver,0.0,-3.5,No Favorite,Team 2,36%,64%,10.0,16.0,26.0,3.5,Team 2,6.0,False
703,2017,4,Indianapolis,Seattle,,-12.5,Team 1,Team 2,38%,62%,18.0,46.0,64.0,,Team 2,28.0,False
704,2017,4,Washington,KansasCity,-9.0,-6.5,Team 2,Team 2,38%,62%,20.0,29.0,49.0,-2.5,Team 2,9.0,True
705,2017,5,NewEngland,TampaBay,-4.0,-4.0,Team 1,Team 1,71%,29%,19.0,14.0,33.0,0.0,Team 1,5.0,True
706,2017,5,LAChargers,NYGiants,-4.0,-3.0,Team 2,Team 2,40%,60%,27.0,22.0,49.0,-1.0,Team 1,5.0,False
707,2017,5,Buffalo,Cincinnati,-3.5,-3.0,Team 2,Team 2,48%,52%,16.0,20.0,36.0,-0.5,Team 2,4.0,True
708,2017,5,NYJets,Cleveland,-2.5,-1.5,Team 2,Team 1,56%,44%,17.0,14.0,31.0,-1.0,Team 1,3.0,True
709,2017,5,Jacksonville,Pittsburgh,-9.0,-7.5,Team 2,Team 2,36%,64%,30.0,9.0,39.0,-1.5,Team 1,21.0,False
710,2017,5,Tennessee,Miami,-2.5,-1.0,Team 1,Team 2,28%,72%,10.0,16.0,26.0,-1.5,Team 2,6.0,True
711,2017,5,SanFrancisco,Indianapolis,-2.5,-1.5,Team 2,Team 2,44%,56%,23.0,26.0,49.0,-1.0,Team 2,3.0,True
712,2017,5,Arizona,Philadelphia,-6.5,-6.5,Team 2,Team 2,34%,66%,7.0,34.0,41.0,0.0,Team 2,27.0,True
713,2017,5,Carolina,Detroit,-3.0,-2.0,Team 2,Team 2,32%,68%,27.0,24.0,51.0,-1.0,Team 1,3.0,False
714,2017,5,Seattle,LARams,0.0,-2.0,No Favorite,Team 2,52%,48%,16.0,10.0,26.0,2.0,Team 1,6.0,True
715,2017,5,Baltimore,Oakland,-4.0,-3.0,Team 2,Team 2,49%,51%,30.0,17.0,47.0,-1.0,Team 1,13.0,False
716,2017,5,GreenBay,Dallas,-2.5,-2.5,Team 2,Team 2,59%,41%,35.0,31.0,66.0,0.0,Team 1,4.0,False
717,2017,5,KansasCity,Houston,-1.5,-2.0,Team 1,Team 1,62%,38%,42.0,34.0,76.0,0.5,Team 1,8.0,False
718,2017,5,Minnesota,Chicago,-3.0,-3.5,Team 1,Team 1,69%,31%,20.0,17.0,37.0,0.5,Team 1,3.0,True
719,2017,6,Philadelphia,Carolina,,-3.0,Team 1,Team 2,39%,61%,28.0,23.0,51.0,,Team 1,5.0,True
720,2017,6,Cleveland,Houston,-12.0,-7.5,Team 2,Team 2,32%,68%,17.0,33.0,50.0,-4.5,Team 2,16.0,True
721,2017,6,NewEngland,NYJets,-9.5,-9.5,Team 1,Team 1,70%,30%,24.0,17.0,41.0,0.0,Team 1,7.0,False
722,2017,6,Miami,Atlanta,-9.5,-13.5,Team 2,Team 2,40%,60%,20.0,17.0,37.0,4.0,Team 1,3.0,True
723,2017,6,Detroit,NewOrleans,-4.0,-5.5,Team 2,Team 2,57%,43%,38.0,52.0,90.0,1.5,Team 2,14.0,False
724,2017,6,GreenBay,Minnesota,-3.5,-3.0,Team 1,Team 1,74%,26%,10.0,23.0,33.0,-0.5,Team 2,13.0,False
725,2017,6,Chicago,Baltimore,-7.0,-5.5,Team 2,Team 2,45%,55%,27.0,24.0,51.0,-1.5,Team 1,3.0,False
726,2017,6,SanFrancisco,Washington,-9.0,-11.0,Team 2,Team 2,52%,48%,24.0,26.0,50.0,2.0,Team 2,2.0,True
727,2017,6,LARams,Jacksonville,-2.5,-1.0,Team 2,Team 2,45%,55%,27.0,17.0,44.0,-1.5,Team 1,10.0,False
728,2017,6,TampaBay,Arizona,-1.0,-2.5,Team 2,Team 1,55%,45%,33.0,38.0,71.0,1.5,Team 2,5.0,True
729,2017,6,Pittsburgh,KansasCity,-3.0,-3.5,Team 2,Team 2,39%,61%,19.0,13.0,32.0,0.5,Team 1,6.0,True
730,2017,6,LAChargers,Oakland,-4.0,-3.0,Team 2,Team 2,27%,73%,17.0,16.0,33.0,-1.0,Team 1,1.0,False
731,2017,6,NYGiants,Denver,-9.5,-13.5,Team 2,Team 2,42%,58%,23.0,10.0,33.0,4.0,Team 1,13.0,True
732,2017,6,Indianapolis,Tennessee,-7.5,-7.0,Team 2,Team 2,42%,58%,22.0,36.0,58.0,-0.5,Team 2,14.0,True
733,2017,7,KansasCity,Oakland,-3.0,-3.0,Team 1,Team 1,71%,29%,30.0,31.0,61.0,0.0,Team 2,1.0,False
734,2017,7,Tennessee,Cleveland,-7.0,-6.0,Team 1,Team 1,65%,35%,12.0,9.0,21.0,-1.0,Team 1,3.0,False
735,2017,7,Jacksonville,Indianapolis,-3.0,-3.0,Team 1,Team 1,57%,43%,27.0,0.0,27.0,0.0,Team 1,27.0,True
736,2017,7,Cincinnati,Pittsburgh,-6.0,-4.0,Team 2,Team 2,35%,65%,14.0,29.0,43.0,-2.0,Team 2,15.0,True
737,2017,7,Baltimore,Minnesota,-5.0,-5.0,Team 2,Team 2,40%,60%,16.0,24.0,40.0,0.0,Team 2,8.0,True
738,2017,7,NYJets,Miami,-3.5,-3.0,Team 2,Team 2,36%,64%,28.0,31.0,59.0,-0.5,Team 2,3.0,True
739,2017,7,TampaBay,Buffalo,-3.0,-3.0,Team 2,Team 2,25%,75%,27.0,30.0,57.0,0.0,Team 2,3.0,True
740,2017,7,Carolina,Chicago,-3.5,-3.0,Team 1,Team 1,72%,28%,3.0,17.0,20.0,-0.5,Team 2,14.0,False
741,2017,7,NewOrleans,GreenBay,-3.5,-4.0,Team 1,Team 1,64%,36%,26.0,17.0,43.0,0.5,Team 1,9.0,False
742,2017,7,Arizona,LARams,-3.5,-3.0,Team 2,Team 2,41%,59%,0.0,33.0,33.0,-0.5,Team 2,33.0,True
743,2017,7,Dallas,SanFrancisco,-4.5,-6.5,Team 1,Team 1,64%,36%,40.0,10.0,50.0,2.0,Team 1,30.0,False
744,2017,7,Seattle,NYGiants,-8.0,-4.0,Team 1,Team 1,64%,36%,24.0,7.0,31.0,-4.0,Team 1,17.0,True
745,2017,7,Denver,LAChargers,-1.0,-1.0,Team 1,Team 1,76%,24%,0.0,21.0,21.0,0.0,Team 2,21.0,False
746,2017,7,Atlanta,NewEngland,-4.0,-3.0,Team 2,Team 2,42%,58%,7.0,23.0,30.0,-1.0,Team 2,16.0,True
747,2017,7,Washington,Philadelphia,-6.0,-5.5,Team 2,Team 2,44%,56%,24.0,34.0,58.0,-0.5,Team 2,10.0,True
748,2017,8,Miami,Baltimore,-3.0,-3.0,Team 2,Team 2,51%,49%,0.0,40.0,40.0,0.0,Team 2,40.0,True
749,2017,8,Minnesota,Cleveland,-8.0,-11.0,Team 1,Team 1,67%,33%,33.0,16.0,49.0,3.0,Team 1,17.0,False
750,2017,8,Chicago,NewOrleans,-8.5,-8.5,Team 2,Team 2,33%,67%,12.0,20.0,32.0,0.0,Team 2,8.0,False
751,2017,8,Atlanta,NYJets,-7.0,-6.5,Team 1,Team 1,66%,34%,25.0,20.0,45.0,-0.5,Team 1,5.0,False
752,2017,8,Carolina,TampaBay,-2.5,-1.0,Team 2,Team 2,67%,33%,17.0,3.0,20.0,-1.5,Team 1,14.0,False
753,2017,8,SanFrancisco,Philadelphia,-11.5,-13.0,Team 2,Team 2,41%,59%,10.0,33.0,43.0,1.5,Team 2,23.0,False
754,2017,8,Oakland,Buffalo,-3.0,-2.0,Team 2,Team 2,63%,37%,14.0,34.0,48.0,-1.0,Team 2,20.0,True
755,2017,8,Indianapolis,Cincinnati,-9.5,-10.5,Team 2,Team 2,48%,52%,23.0,24.0,47.0,1.0,Team 2,1.0,True
756,2017,8,LAChargers,NewEngland,-5.5,-7.0,Team 2,Team 2,39%,61%,13.0,21.0,34.0,1.5,Team 2,8.0,False
757,2017,8,Houston,Seattle,-6.0,-6.5,Team 2,Team 2,37%,63%,38.0,41.0,79.0,0.5,Team 2,3.0,True
758,2017,8,Dallas,Washington,-1.0,-3.0,Team 2,Team 1,61%,39%,33.0,19.0,52.0,2.0,Team 1,14.0,False
759,2017,8,Pittsburgh,Detroit,-3.0,-3.0,Team 1,Team 1,69%,31%,20.0,15.0,35.0,0.0,Team 1,5.0,True
760,2017,8,Denver,KansasCity,-7.0,-7.0,Team 2,Team 2,41%,59%,19.0,29.0,48.0,0.0,Team 2,10.0,True
761,2017,9,Buffalo,NYJets,-3.5,-3.5,Team 1,Team 1,64%,36%,21.0,34.0,55.0,0.0,Team 2,13.0,False
762,2017,9,Denver,Philadelphia,-7.5,-7.0,Team 2,Team 2,27%,73%,23.0,51.0,74.0,-0.5,Team 2,28.0,True
763,2017,9,LARams,NYGiants,-3.5,-6.0,Team 1,Team 1,59%,41%,51.0,17.0,68.0,2.5,Team 1,34.0,False
764,2017,9,TampaBay,NewOrleans,-7.0,-7.0,Team 2,Team 2,37%,63%,10.0,30.0,40.0,0.0,Team 2,20.0,True
765,2017,9,Cincinnati,Jacksonville,-3.5,-5.5,Team 2,Team 2,54%,46%,7.0,23.0,30.0,2.0,Team 2,16.0,False
766,2017,9,Atlanta,Carolina,-1.0,-3.0,Team 2,Team 1,45%,55%,17.0,20.0,37.0,2.0,Team 2,3.0,True
767,2017,9,Indianapolis,Houston,-14.0,-6.0,Team 2,Team 2,47%,53%,20.0,14.0,34.0,-8.0,Team 1,6.0,False
768,2017,9,Baltimore,Tennessee,-5.0,-3.0,Team 2,Team 2,36%,64%,20.0,23.0,43.0,-2.0,Team 2,3.0,True
769,2017,9,Arizona,SanFrancisco,0.0,-2.5,No Favorite,Team 1,72%,28%,20.0,10.0,30.0,2.5,Team 1,10.0,False
770,2017,9,Washington,Seattle,-8.0,-8.5,Team 2,Team 2,44%,56%,17.0,14.0,31.0,0.5,Team 1,3.0,True
771,2017,9,KansasCity,Dallas,0.0,-2.5,No Favorite,Team 2,48%,52%,17.0,28.0,45.0,2.5,Team 2,11.0,False
772,2017,9,Oakland,Miami,-2.5,-3.0,Team 1,Team 1,59%,41%,27.0,24.0,51.0,0.5,Team 1,3.0,False
773,2017,9,Detroit,GreenBay,0.0,-2.5,No Favorite,Team 1,67%,33%,30.0,17.0,47.0,2.5,Team 1,13.0,False
774,2017,10,Seattle,Arizona,-6.5,-6.0,Team 1,Team 1,66%,34%,22.0,16.0,38.0,-0.5,Team 1,6.0,True
775,2017,10,Minnesota,Washington,-3.0,-1.0,Team 1,Team 1,40%,60%,38.0,30.0,68.0,-2.0,Team 1,8.0,True
776,2017,10,GreenBay,Chicago,-3.0,-5.0,Team 2,Team 2,37%,63%,23.0,16.0,39.0,2.0,Team 1,7.0,True
777,2017,10,Pittsburgh,Indianapolis,-10.0,-11.0,Team 1,Team 1,74%,26%,20.0,17.0,37.0,1.0,Team 1,3.0,True
778,2017,10,LAChargers,Jacksonville,-5.0,-5.0,Team 2,Team 2,50%,50%,17.0,20.0,37.0,0.0,Team 2,3.0,False
779,2017,10,NYJets,TampaBay,0.0,-1.0,No Favorite,Team 2,58%,42%,10.0,15.0,25.0,1.0,Team 2,5.0,False
780,2017,10,Cincinnati,Tennessee,-6.0,-4.5,Team 2,Team 2,49%,51%,20.0,24.0,44.0,-1.5,Team 2,4.0,False
781,2017,10,NewOrleans,Buffalo,-2.5,-2.0,Team 1,Team 1,45%,55%,47.0,10.0,57.0,-0.5,Team 1,37.0,True
782,2017,10,Cleveland,Detroit,-9.5,-10.0,Team 2,Team 2,40%,60%,24.0,38.0,62.0,0.5,Team 2,14.0,False
783,2017,10,Houston,LARams,-11.0,-13.0,Team 2,Team 2,25%,75%,7.0,33.0,40.0,2.0,Team 2,26.0,False
784,2017,10,Dallas,Atlanta,-3.0,-3.5,Team 2,Team 2,54%,46%,7.0,27.0,34.0,0.5,Team 2,20.0,False
