,Season_x,Week_x,Team 1_x,Team 2_x,Spread Open,Spread Close,Open Favorite,Close Favorite,Spread Consensus Team 1,Spread Consensus Team 2,Team 1 Final,Team 2 Final,Total Final,Spread Delta,Winner
645,2017,1,Jacksonville,Houston,-4.5,-6.0,Team 2,Team 2,26%,74%,29.0,7.0,36.0,1.5,Team 1
646,2017,1,Philadelphia,Washington,-2.5,-1.0,Team 2,Team 1,62%,38%,30.0,17.0,47.0,-1.5,Team 1
647,2017,1,Arizona,Detroit,-2.5,-2.0,Team 2,Team 1,66%,34%,23.0,35.0,58.0,-0.5,Team 2
648,2017,1,Oakland,Tennessee,-1.0,-2.5,Team 1,Team 2,59%,41%,26.0,16.0,42.0,1.5,Team 1
649,2017,1,Baltimore,Cincinnati,-1.0,-3.0,Team 2,Team 2,32%,68%,20.0,0.0,20.0,2.0,Team 1
650,2017,1,Pittsburgh,Cleveland,-9.5,-10.0,Team 1,Team 1,69%,31%,21.0,18.0,39.0,0.5,Team 1
651,2017,1,Indianapolis,LARams,-3.5,-3.5,Team 1,Team 2,22%,78%,9.0,46.0,55.0,0.0,Team 2
652,2017,1,Seattle,GreenBay,-3.0,-3.0,Team 2,Team 2,31%,69%,9.0,17.0,26.0,0.0,Team 2
653,2017,1,Carolina,SanFrancisco,-4.0,-5.0,Team 1,Team 1,77%,23%,23.0,3.0,26.0,1.0,Team 1
654,2017,1,NYGiants,Dallas,-6.0,-6.0,Team 2,Team 2,46%,54%,3.0,19.0,22.0,0.0,Team 2
655,2017,1,NewOrleans,Minnesota,-3.5,-3.0,Team 2,Team 2,50%,50%,19.0,29.0,48.0,-0.5,Team 2
656,2017,1,LAChargers,Denver,-4.0,-3.0,Team 2,Team 2,46%,54%,21.0,24.0,45.0,-1.0,Team 2
657,2017,2,Houston,Cincinnati,,-5.5,Team 1,Team 2,49%,51%,13.0,9.0,22.0,,Team 1
658,2017,2,Tennessee,Jacksonville,,-1.5,Team 1,Team 1,76%,24%,37.0,16.0,53.0,,Team 1
659,2017,2,Cleveland,Baltimore,-7.5,-7.5,Team 2,Team 2,45%,55%,10.0,24.0,34.0,0.0,Team 2
660,2017,2,Buffalo,Carolina,-7.5,-6.5,Team 2,Team 2,35%,65%,3.0,9.0,12.0,-1.0,Team 2
661,2017,2,NewEngland,NewOrleans,-6.0,-6.0,Team 1,Team 1,74%,26%,36.0,20.0,56.0,0.0,Team 1
662,2017,2,Arizona,Indianapolis,-7.5,-7.0,Team 1,Team 1,75%,25%,16.0,13.0,29.0,-0.5,Team 1
663,2017,2,Philadelphia,KansasCity,-4.5,-4.5,Team 2,Team 2,40%,60%,20.0,27.0,47.0,0.0,Team 2
664,2017,2,Minnesota,Pittsburgh,-7.0,-8.5,Team 2,Team 2,44%,56%,9.0,26.0,35.0,1.5,Team 2
665,2017,2,Chicago,TampaBay,,-7.0,Team 1,Team 2,36%,64%,7.0,29.0,36.0,,Team 2
666,2017,2,Miami,LAChargers,-4.0,-3.5,Team 2,Team 2,44%,56%,19.0,17.0,36.0,-0.5,Team 1
667,2017,2,NYJets,Oakland,-14.0,-14.0,Team 2,Team 2,20%,80%,20.0,45.0,65.0,0.0,Team 2
668,2017,2,Washington,LARams,-2.5,-3.0,Team 2,Team 2,59%,41%,27.0,20.0,47.0,0.5,Team 1
669,2017,2,Dallas,Denver,,-2.5,Team 1,Team 1,77%,23%,17.0,42.0,59.0,,Team 2
670,2017,2,SanFrancisco,Seattle,,-13.5,Team 1,Team 2,22%,78%,9.0,12.0,21.0,,Team 2
671,2017,2,GreenBay,Atlanta,-2.0,-3.0,Team 2,Team 2,42%,58%,23.0,34.0,57.0,1.0,Team 2
672,2017,2,Detroit,NYGiants,-4.5,-3.0,Team 2,Team 2,43%,57%,24.0,10.0,34.0,-1.5,Team 1
673,2017,3,LARams,SanFrancisco,-3.0,-3.0,Team 1,Team 1,70%,30%,41.0,39.0,80.0,0.0,Team 1
674,2017,3,Baltimore,Jacksonville,-4.5,-3.0,Team 1,Team 1,73%,27%,7.0,44.0,51.0,-1.5,Team 2
675,2017,3,Cleveland,Indianapolis,,-1.0,Team 1,Team 1,47%,53%,28.0,31.0,59.0,,Team 2
676,2017,3,Pittsburgh,Chicago,-7.5,-7.0,Team 1,Team 1,66%,34%,17.0,23.0,40.0,-0.5,Team 2
677,2017,3,Miami,NYJets,-6.5,-5.5,Team 1,Team 1,60%,40%,6.0,20.0,26.0,-1.0,Team 2
678,2017,3,Denver,Buffalo,,-3.5,Team 1,Team 1,74%,26%,16.0,26.0,42.0,,Team 2
679,2017,3,Houston,NewEngland,-13.0,-13.5,Team 2,Team 2,25%,75%,33.0,36.0,69.0,0.5,Team 2
680,2017,3,NewOrleans,Carolina,-6.0,-5.5,Team 2,Team 2,56%,44%,34.0,13.0,47.0,-0.5,Team 1
681,2017,3,TampaBay,Minnesota,0.0,-1.0,No Favorite,Team 1,77%,23%,17.0,34.0,51.0,1.0,Team 2
682,2017,3,Atlanta,Detroit,,-3.0,Team 1,Team 1,70%,30%,30.0,26.0,56.0,,Team 1
683,2017,3,NYGiants,Philadelphia,,-5.5,Team 1,Team 2,46%,54%,24.0,27.0,51.0,,Team 2
684,2017,3,Seattle,Tennessee,-1.0,-2.5,Team 2,Team 2,49%,51%,27.0,33.0,60.0,1.5,Team 2
685,2017,3,KansasCity,LAChargers,-3.0,-3.0,Team 1,Team 1,62%,38%,24.0,10.0,34.0,0.0,Team 1
686,2017,3,Cincinnati,GreenBay,,-7.0,Team 1,Team 2,18%,82%,24.0,27.0,51.0,,Team 2
687,2017,3,Oakland,Washington,,-3.5,Team 1,Team 1,69%,31%,10.0,27.0,37.0,,Team 2
688,2017,3,Dallas,Arizona,-3.5,-3.0,Team 1,Team 1,64%,36%,28.0,17.0,45.0,-0.5,Team 1
689,2017,4,Chicago,GreenBay,-7.5,-7.0,Team 2,Team 2,33%,67%,14.0,35.0,49.0,-0.5,Team 2
690,2017,4,NewOrleans,Miami,,-4.0,Team 1,Team 1,69%,31%,20.0,0.0,20.0,,Team 1
691,2017,4,Carolina,NewEngland,,-9.5,Team 1,Team 2,26%,74%,33.0,30.0,63.0,,Team 1
692,2017,4,LARams,Dallas,,-5.5,Team 1,Team 2,42%,58%,35.0,30.0,65.0,,Team 1
693,2017,4,Detroit,Minnesota,0.0,-2.5,No Favorite,Team 2,45%,55%,14.0,7.0,21.0,2.5,Team 1
694,2017,4,Tennessee,Houston,-1.0,-2.5,Team 1,Team 1,64%,36%,14.0,57.0,71.0,1.5,Team 2
695,2017,4,Jacksonville,NYJets,-4.0,-4.0,Team 1,Team 1,76%,24%,20.0,23.0,43.0,0.0,Team 2
696,2017,4,Cincinnati,Cleveland,,-3.5,Team 1,Team 1,73%,27%,31.0,7.0,38.0,,Team 1
697,2017,4,Pittsburgh,Baltimore,,-3.5,Team 1,Team 1,54%,46%,26.0,9.0,35.0,,Team 1
698,2017,4,Buffalo,Atlanta,-9.5,-8.0,Team 2,Team 2,35%,65%,23.0,17.0,40.0,-1.5,Team 1
699,2017,4,NYGiants,TampaBay,,-2.5,Team 1,Team 2,55%,45%,23.0,25.0,48.0,,Team 2
700,2017,4,Philadelphia,LAChargers,,-2.0,Team 1,Team 2,48%,52%,26.0,24.0,50.0,,Team 1
701,2017,4,SanFrancisco,Arizona,,-6.5,Team 1,Team 2,33%,67%,15.0,18.0,33.0,,Team 2
702,2017,4,Oakland,Denver,0.0,-3.5,No Favorite,Team 2,36%,64%,10.0,16.0,26.0,3.5,Team 2
703,2017,4,Indianapolis,Seattle,,-12.5,Team 1,Team 2,38%,62%,18.0,46.0,64.0,,Team 2
704,2017,4,Washington,KansasCity,-9.0,-6.5,Team 2,Team 2,38%,62%,20.0,29.0,49.0,-2.5,Team 2
705,2017,5,NewEngland,TampaBay,-4.0,-4.0,Team 1,Team 1,71%,29%,19.0,14.0,33.0,0.0,Team 1
706,2017,5,LAChargers,NYGiants,-4.0,-3.0,Team 2,Team 2,40%,60%,27.0,22.0,49.0,-1.0,Team 1
707,2017,5,Buffalo,Cincinnati,-3.5,-3.0,Team 2,Team 2,48%,52%,16.0,20.0,36.0,-0.5,Team 2
708,2017,5,NYJets,Cleveland,-2.5,-1.5,Team 2,Team 1,56%,44%,17.0,14.0,31.0,-1.0,Team 1
709,2017,5,Jacksonville,Pittsburgh,-9.0,-7.5,Team 2,Team 2,36%,64%,30.0,9.0,39.0,-1.5,Team 1
710,2017,5,Tennessee,Miami,-2.5,-1.0,Team 1,Team 2,28%,72%,10.0,16.0,26.0,-1.5,Team 2
711,2017,5,SanFrancisco,Indianapolis,-2.5,-1.5,Team 2,Team 2,44%,56%,23.0,26.0,49.0,-1.0,Team 2
712,2017,5,Arizona,Philadelphia,-6.5,-6.5,Team 2,Team 2,34%,66%,7.0,34.0,41.0,0.0,Team 2
713,2017,5,Carolina,Detroit,-3.0,-2.0,Team 2,Team 2,32%,68%,27.0,24.0,51.0,-1.0,Team 1
714,2017,5,Seattle,LARams,0.0,-2.0,No Favorite,Team 2,52%,48%,16.0,10.0,26.0,2.0,Team 1
715,2017,5,Baltimore,Oakland,-4.0,-3.0,Team 2,Team 2,49%,51%,30.0,17.0,47.0,-1.0,Team 1
716,2017,5,GreenBay,Dallas,-2.5,-2.5,Team 2,Team 2,59%,41%,35.0,31.0,66.0,0.0,Team 1
717,2017,5,KansasCity,Houston,-1.5,-2.0,Team 1,Team 1,62%,38%,42.0,34.0,76.0,0.5,Team 1
718,2017,5,Minnesota,Chicago,-3.0,-3.5,Team 1,Team 1,69%,31%,20.0,17.0,37.0,0.5,Team 1
719,2017,6,Philadelphia,Carolina,,-3.0,Team 1,Team 2,39%,61%,28.0,23.0,51.0,,Team 1
720,2017,6,Cleveland,Houston,-12.0,-7.5,Team 2,Team 2,32%,68%,17.0,33.0,50.0,-4.5,Team 2
721,2017,6,NewEngland,NYJets,-9.5,-9.5,Team 1,Team 1,70%,30%,24.0,17.0,41.0,0.0,Team 1
722,2017,6,Miami,Atlanta,-9.5,-13.5,Team 2,Team 2,40%,60%,20.0,17.0,37.0,4.0,Team 1
723,2017,6,Detroit,NewOrleans,-4.0,-5.5,Team 2,Team 2,57%,43%,38.0,52.0,90.0,1.5,Team 2
724,2017,6,GreenBay,Minnesota,-3.5,-3.0,Team 1,Team 1,74%,26%,10.0,23.0,33.0,-0.5,Team 2
725,2017,6,Chicago,Baltimore,-7.0,-5.5,Team 2,Team 2,45%,55%,27.0,24.0,51.0,-1.5,Team 1
726,2017,6,SanFrancisco,Washington,-9.0,-11.0,Team 2,Team 2,52%,48%,24.0,26.0,50.0,2.0,Team 2
727,2017,6,LARams,Jacksonville,-2.5,-1.0,Team 2,Team 2,45%,55%,27.0,17.0,44.0,-1.5,Team 1
728,2017,6,TampaBay,Arizona,-1.0,-2.5,Team 2,Team 1,55%,45%,33.0,38.0,71.0,1.5,Team 2
729,2017,6,Pittsburgh,KansasCity,-3.0,-3.5,Team 2,Team 2,39%,61%,19.0,13.0,32.0,0.5,Team 1
730,2017,6,LAChargers,Oakland,-4.0,-3.0,Team 2,Team 2,27%,73%,17.0,16.0,33.0,-1.0,Team 1
731,2017,6,NYGiants,Denver,-9.5,-13.5,Team 2,Team 2,42%,58%,23.0,10.0,33.0,4.0,Team 1
732,2017,6,Indianapolis,Tennessee,-7.5,-7.0,Team 2,Team 2,42%,58%,22.0,36.0,58.0,-0.5,Team 2
733,2017,7,KansasCity,Oakland,-3.0,-3.0,Team 1,Team 1,71%,29%,30.0,31.0,61.0,0.0,Team 2
734,2017,7,Tennessee,Cleveland,-7.0,-6.0,Team 1,Team 1,65%,35%,12.0,9.0,21.0,-1.0,Team 1
735,2017,7,Jacksonville,Indianapolis,-3.0,-3.0,Team 1,Team 1,57%,43%,27.0,0.0,27.0,0.0,Team 1
736,2017,7,Cincinnati,Pittsburgh,-6.0,-4.0,Team 2,Team 2,35%,65%,14.0,29.0,43.0,-2.0,Team 2
737,2017,7,Baltimore,Minnesota,-5.0,-5.0,Team 2,Team 2,40%,60%,16.0,24.0,40.0,0.0,Team 2
738,2017,7,NYJets,Miami,-3.5,-3.0,Team 2,Team 2,36%,64%,28.0,31.0,59.0,-0.5,Team 2
739,2017,7,TampaBay,Buffalo,-3.0,-3.0,Team 2,Team 2,25%,75%,27.0,30.0,57.0,0.0,Team 2
740,2017,7,Carolina,Chicago,-3.5,-3.0,Team 1,Team 1,72%,28%,3.0,17.0,20.0,-0.5,Team 2
741,2017,7,NewOrleans,GreenBay,-3.5,-4.0,Team 1,Team 1,64%,36%,26.0,17.0,43.0,0.5,Team 1
742,2017,7,Arizona,LARams,-3.5,-3.0,Team 2,Team 2,41%,59%,0.0,33.0,33.0,-0.5,Team 2
743,2017,7,Dallas,SanFrancisco,-4.5,-6.5,Team 1,Team 1,64%,36%,40.0,10.0,50.0,2.0,Team 1
744,2017,7,Seattle,NYGiants,-8.0,-4.0,Team 1,Team 1,64%,36%,24.0,7.0,31.0,-4.0,Team 1
745,2017,7,Denver,LAChargers,-1.0,-1.0,Team 1,Team 1,76%,24%,0.0,21.0,21.0,0.0,Team 2
746,2017,7,Atlanta,NewEngland,-4.0,-3.0,Team 2,Team 2,42%,58%,7.0,23.0,30.0,-1.0,Team 2
747,2017,7,Washington,Philadelphia,-6.0,-5.5,Team 2,Team 2,44%,56%,24.0,34.0,58.0,-0.5,Team 2
748,2017,8,Miami,Baltimore,-3.0,-3.0,Team 2,Team 2,51%,49%,0.0,40.0,40.0,0.0,Team 2
749,2017,8,Minnesota,Cleveland,-8.0,-11.0,Team 1,Team 1,67%,33%,33.0,16.0,49.0,3.0,Team 1
750,2017,8,Chicago,NewOrleans,-8.5,-8.5,Team 2,Team 2,33%,67%,12.0,20.0,32.0,0.0,Team 2
751,2017,8,Atlanta,NYJets,-7.0,-6.5,Team 1,Team 1,66%,34%,25.0,20.0,45.0,-0.5,Team 1
752,2017,8,Carolina,TampaBay,-2.5,-1.0,Team 2,Team 2,67%,33%,17.0,3.0,20.0,-1.5,Team 1
753,2017,8,SanFrancisco,Philadelphia,-11.5,-13.0,Team 2,Team 2,41%,59%,10.0,33.0,43.0,1.5,Team 2
754,2017,8,Oakland,Buffalo,-3.0,-2.0,Team 2,Team 2,63%,37%,14.0,34.0,48.0,-1.0,Team 2
755,2017,8,Indianapolis,Cincinnati,-9.5,-10.5,Team 2,Team 2,48%,52%,23.0,24.0,47.0,1.0,Team 2
756,2017,8,LAChargers,NewEngland,-5.5,-7.0,Team 2,Team 2,39%,61%,13.0,21.0,34.0,1.5,Team 2
757,2017,8,Houston,Seattle,-6.0,-6.5,Team 2,Team 2,37%,63%,38.0,41.0,79.0,0.5,Team 2
758,2017,8,Dallas,Washington,-1.0,-3.0,Team 2,Team 1,61%,39%,33.0,19.0,52.0,2.0,Team 1
759,2017,8,Pittsburgh,Detroit,-3.0,-3.0,Team 1,Team 1,69%,31%,20.0,15.0,35.0,0.0,Team 1
760,2017,8,Denver,KansasCity,-7.0,-7.0,Team 2,Team 2,41%,59%,19.0,29.0,48.0,0.0,Team 2
761,2017,9,Buffalo,NYJets,-3.5,-3.5,Team 1,Team 1,64%,36%,21.0,34.0,55.0,0.0,Team 2
762,2017,9,Denver,Philadelphia,-7.5,-7.0,Team 2,Team 2,27%,73%,23.0,51.0,74.0,-0.5,Team 2
763,2017,9,LARams,NYGiants,-3.5,-6.0,Team 1,Team 1,59%,41%,51.0,17.0,68.0,2.5,Team 1
764,2017,9,TampaBay,NewOrleans,-7.0,-7.0,Team 2,Team 2,37%,63%,10.0,30.0,40.0,0.0,Team 2
765,2017,9,Cincinnati,Jacksonville,-3.5,-5.5,Team 2,Team 2,54%,46%,7.0,23.0,30.0,2.0,Team 2
766,2017,9,Atlanta,Carolina,-1.0,-3.0,Team 2,Team 1,45%,55%,17.0,20.0,37.0,2.0,Team 2
767,2017,9,Indianapolis,Houston,-14.0,-6.0,Team 2,Team 2,47%,53%,20.0,14.0,34.0,-8.0,Team 1
768,2017,9,Baltimore,Tennessee,-5.0,-3.0,Team 2,Team 2,36%,64%,20.0,23.0,43.0,-2.0,Team 2
769,2017,9,Arizona,SanFrancisco,0.0,-2.5,No Favorite,Team 1,72%,28%,20.0,10.0,30.0,2.5,Team 1
770,2017,9,Washington,Seattle,-8.0,-8.5,Team 2,Team 2,44%,56%,17.0,14.0,31.0,0.5,Team 1
771,2017,9,KansasCity,Dallas,0.0,-2.5,No Favorite,Team 2,48%,52%,17.0,28.0,45.0,2.5,Team 2
772,2017,9,Oakland,Miami,-2.5,-3.0,Team 1,Team 1,59%,41%,27.0,24.0,51.0,0.5,Team 1
773,2017,9,Detroit,GreenBay,0.0,-2.5,No Favorite,Team 1,67%,33%,30.0,17.0,47.0,2.5,Team 1
774,2017,10,Seattle,Arizona,-6.5,-6.0,Team 1,Team 1,66%,34%,22.0,16.0,38.0,-0.5,Team 1
775,2017,10,Minnesota,Washington,-3.0,-1.0,Team 1,Team 1,40%,60%,38.0,30.0,68.0,-2.0,Team 1
776,2017,10,GreenBay,Chicago,-3.0,-5.0,Team 2,Team 2,37%,63%,23.0,16.0,39.0,2.0,Team 1
777,2017,10,Pittsburgh,Indianapolis,-10.0,-11.0,Team 1,Team 1,74%,26%,20.0,17.0,37.0,1.0,Team 1
778,2017,10,LAChargers,Jacksonville,-5.0,-5.0,Team 2,Team 2,50%,50%,17.0,20.0,37.0,0.0,Team 2
779,2017,10,NYJets,TampaBay,0.0,-1.0,No Favorite,Team 2,58%,42%,10.0,15.0,25.0,1.0,Team 2
780,2017,10,Cincinnati,Tennessee,-6.0,-4.5,Team 2,Team 2,49%,51%,20.0,24.0,44.0,-1.5,Team 2
781,2017,10,NewOrleans,Buffalo,-2.5,-2.0,Team 1,Team 1,45%,55%,47.0,10.0,57.0,-0.5,Team 1
782,2017,10,Cleveland,Detroit,-9.5,-10.0,Team 2,Team 2,40%,60%,24.0,38.0,62.0,0.5,Team 2
783,2017,10,Houston,LARams,-11.0,-13.0,Team 2,Team 2,25%,75%,7.0,33.0,40.0,2.0,Team 2
784,2017,10,Dallas,Atlanta,-3.0,-3.5,Team 2,Team 2,54%,46%,7.0,27.0,34.0,0.5,Team 2
785,2017,10,NYGiants,SanFrancisco,-1.5,-3.0,Team 2,Team 1,60%,40%,21.0,31.0,52.0,1.5,Team 2
786,2017,10,NewEngland,Denver,-7.0,-7.0,Team 1,Team 1,74%,26%,41.0,16.0,57.0,0.0,Team 1
787,2017,10,Miami,Carolina,-10.0,-8.0,Team 2,Team 2,46%,54%,21.0,45.0,66.0,-2.0,Team 2
788,2017,11,Tennessee,Pittsburgh,-7.0,-7.0,Team 2,Team 2,37%,63%,17.0,40.0,57.0,0.0,Team 2
789,2017,11,Detroit,Chicago,-3.0,-3.0,Team 1,Team 1,69%,31%,27.0,24.0,51.0,0.0,Team 1
790,2017,11,KansasCity,NYGiants,-13.0,-10.0,Team 1,Team 1,68%,32%,9.0,12.0,21.0,-3.0,Team 2
791,2017,11,TampaBay,Miami,-3.0,-1.5,Team 2,Team 1,55%,45%,30.0,20.0,50.0,-1.5,Team 1
792,2017,11,Baltimore,GreenBay,-2.5,-2.5,Team 1,Team 1,58%,42%,23.0,0.0,23.0,0.0,Team 1
793,2017,11,LARams,Minnesota,-2.0,-1.5,Team 2,Team 2,46%,54%,7.0,24.0,31.0,-0.5,Team 2
794,2017,11,Arizona,Houston,-1.5,-2.5,Team 1,Team 2,36%,64%,21.0,31.0,52.0,1.0,Team 2
795,2017,11,Jacksonville,Cleveland,-7.0,-7.0,Team 1,Team 1,67%,33%,19.0,7.0,26.0,0.0,Team 1
796,2017,11,Washington,NewOrleans,-7.5,-9.5,Team 2,Team 2,48%,52%,31.0,34.0,65.0,2.0,Team 2
797,2017,11,Buffalo,LAChargers,-4.0,-7.0,Team 2,Team 2,38%,62%,24.0,54.0,78.0,3.0,Team 2
798,2017,11,Cincinnati,Denver,-3.0,-2.5,Team 2,Team 2,25%,75%,20.0,17.0,37.0,-0.5,Team 1
799,2017,11,NewEngland,Oakland,-5.5,-7.0,Team 1,Team 1,75%,25%,33.0,8.0,41.0,1.5,Team 1
800,2017,11,Philadelphia,Dallas,-3.0,-6.5,Team 1,Team 1,63%,37%,37.0,9.0,46.0,3.5,Team 1
801,2017,11,Atlanta,Seattle,-3.0,-1.0,Team 2,Team 1,59%,41%,34.0,31.0,65.0,-2.0,Team 1
802,2017,12,Minnesota,Detroit,0.0,-2.5,No Favorite,Team 1,56%,44%,30.0,23.0,53.0,2.5,Team 1
803,2017,12,LAChargers,Dallas,-3.5,-1.0,Team 2,Team 1,48%,52%,28.0,6.0,34.0,-2.5,Team 1
804,2017,12,NYGiants,Washington,-9.0,-7.0,Team 2,Team 2,22%,78%,10.0,20.0,30.0,-2.0,Team 2
805,2017,12,Cleveland,Cincinnati,-8.0,-7.5,Team 2,Team 2,35%,65%,16.0,30.0,46.0,-0.5,Team 2
806,2017,12,Chicago,Philadelphia,-12.5,-13.5,Team 2,Team 2,24%,76%,3.0,31.0,34.0,1.0,Team 2
807,2017,12,Miami,NewEngland,-15.5,-16.5,Team 2,Team 2,39%,61%,17.0,35.0,52.0,1.0,Team 2
808,2017,12,Buffalo,KansasCity,-9.5,-9.0,Team 2,Team 2,50%,50%,16.0,10.0,26.0,-0.5,Team 1
809,2017,12,TampaBay,Atlanta,-8.5,-10.0,Team 2,Team 2,33%,67%,20.0,34.0,54.0,1.5,Team 2
810,2017,12,Carolina,NYJets,-4.5,-6.0,Team 1,Team 1,76%,24%,35.0,27.0,62.0,1.5,Team 1
811,2017,12,Tennessee,Indianapolis,-4.5,-3.0,Team 1,Team 1,53%,47%,20.0,16.0,36.0,-1.5,Team 1
812,2017,12,Seattle,SanFrancisco,-7.0,-7.0,Team 1,Team 1,76%,24%,24.0,13.0,37.0,0.0,Team 1
813,2017,12,NewOrleans,LARams,-2.0,-2.5,Team 2,Team 2,54%,46%,20.0,26.0,46.0,0.5,Team 2
814,2017,12,Jacksonville,Arizona,-4.0,-6.0,Team 1,Team 1,71%,29%,24.0,27.0,51.0,2.0,Team 2
815,2017,12,Denver,Oakland,-5.0,-4.0,Team 2,Team 2,23%,77%,14.0,21.0,35.0,-1.0,Team 2
816,2017,12,GreenBay,Pittsburgh,-14.0,-14.0,Team 2,Team 2,24%,76%,28.0,31.0,59.0,0.0,Team 2
817,2017,12,Houston,Baltimore,-7.5,-7.5,Team 2,Team 2,29%,71%,16.0,23.0,39.0,0.0,Team 2
818,2017,13,Washington,Dallas,-2.5,-1.5,Team 2,Team 1,70%,30%,14.0,38.0,52.0,-1.0,Team 2
819,2017,13,Detroit,Baltimore,-3.0,-2.5,Team 2,Team 2,50%,50%,20.0,44.0,64.0,-0.5,Team 2
820,2017,13,SanFrancisco,Chicago,-5.5,-2.5,Team 2,Team 2,55%,45%,15.0,14.0,29.0,-3.0,Team 1
821,2017,13,Minnesota,Atlanta,-3.0,-2.0,Team 2,Team 2,36%,64%,14.0,9.0,23.0,-1.0,Team 1
822,2017,13,NewEngland,Buffalo,-9.0,-7.5,Team 1,Team 1,74%,26%,23.0,3.0,26.0,-1.5,Team 1
823,2017,13,Denver,Miami,-1.0,-1.5,Team 2,Team 1,59%,41%,9.0,35.0,44.0,0.5,Team 2
824,2017,13,Houston,Tennessee,-7.0,-7.0,Team 2,Team 2,35%,65%,13.0,24.0,37.0,0.0,Team 2
825,2017,13,Indianapolis,Jacksonville,-8.5,-10.0,Team 2,Team 2,33%,67%,10.0,30.0,40.0,1.5,Team 2
826,2017,13,TampaBay,GreenBay,-1.0,-3.0,Team 1,Team 2,19%,81%,20.0,26.0,46.0,2.0,Team 2
827,2017,13,KansasCity,NYJets,-4.0,-4.0,Team 1,Team 1,49%,51%,31.0,38.0,69.0,0.0,Team 2
828,2017,13,Carolina,NewOrleans,-3.5,-6.0,Team 2,Team 2,42%,58%,21.0,31.0,52.0,2.5,Team 2
829,2017,13,Cleveland,LAChargers,-13.0,-13.5,Team 2,Team 2,29%,71%,10.0,19.0,29.0,0.5,Team 2
830,2017,13,LARams,Arizona,-6.0,-7.0,Team 1,Team 1,62%,38%,32.0,16.0,48.0,1.0,Team 1
831,2017,13,NYGiants,Oakland,-7.5,-9.5,Team 2,Team 2,19%,81%,17.0,24.0,41.0,2.0,Team 2
832,2017,13,Philadelphia,Seattle,-6.0,-4.0,Team 1,Team 1,67%,33%,10.0,24.0,34.0,-2.0,Team 2
833,2017,13,Pittsburgh,Cincinnati,-6.5,-4.5,Team 1,Team 1,69%,31%,23.0,20.0,43.0,-2.0,Team 1
834,2017,14,NewOrleans,Atlanta,-4.0,-2.5,Team 1,Team 2,56%,44%,17.0,20.0,37.0,-1.5,Team 2
835,2017,14,Detroit,TampaBay,-1.0,0.0,Team 1,No Favorite,52%,48%,24.0,21.0,45.0,-1.0,Team 1
836,2017,14,Chicago,Cincinnati,-7.0,-6.0,Team 2,Team 2,51%,49%,33.0,7.0,40.0,-1.0,Team 1
837,2017,14,Indianapolis,Buffalo,-2.5,-3.0,Team 2,Team 2,36%,64%,7.0,13.0,20.0,0.5,Team 2
838,2017,14,Seattle,Jacksonville,-3.5,-2.5,Team 2,Team 2,66%,34%,24.0,30.0,54.0,-1.0,Team 2
839,2017,14,Oakland,KansasCity,-4.0,-4.5,Team 2,Team 2,45%,55%,15.0,26.0,41.0,0.5,Team 2
840,2017,14,Minnesota,Carolina,0.0,-2.5,No Favorite,Team 1,54%,46%,24.0,31.0,55.0,2.5,Team 2
841,2017,14,GreenBay,Cleveland,-6.0,-2.5,Team 1,Team 1,63%,37%,27.0,21.0,48.0,-3.5,Team 1
842,2017,14,SanFrancisco,Houston,-3.0,-1.5,Team 2,Team 2,43%,57%,26.0,16.0,42.0,-1.5,Team 1
843,2017,14,Washington,LAChargers,-6.0,-6.0,Team 2,Team 2,33%,67%,13.0,30.0,43.0,0.0,Team 2
844,2017,14,NYJets,Denver,-1.0,-1.0,Team 2,Team 1,72%,28%,0.0,23.0,23.0,0.0,Team 2
845,2017,14,Tennessee,Arizona,-2.5,-3.0,Team 1,Team 1,32%,68%,7.0,12.0,19.0,0.5,Team 2
846,2017,14,Philadelphia,LARams,0.0,-1.0,No Favorite,Team 1,64%,36%,43.0,35.0,78.0,1.0,Team 1
847,2017,14,Dallas,NYGiants,-6.0,-4.0,Team 1,Team 1,63%,37%,30.0,10.0,40.0,-2.0,Team 1
848,2017,14,Baltimore,Pittsburgh,-7.0,-6.0,Team 2,Team 2,46%,54%,38.0,39.0,77.0,-1.0,Team 2
849,2017,14,NewEngland,Miami,-11.0,-10.5,Team 1,Team 1,69%,31%,20.0,27.0,47.0,-0.5,Team 2
850,2017,15,Denver,Indianapolis,-3.0,-3.0,Team 1,Team 1,54%,46%,25.0,13.0,38.0,0.0,Team 1
851,2017,15,Chicago,Detroit,-6.5,-5.0,Team 2,Team 2,43%,57%,10.0,20.0,30.0,-1.5,Team 2
852,2017,15,LAChargers,KansasCity,-1.0,0.0,Team 2,No Favorite,53%,47%,13.0,30.0,43.0,-1.0,Team 2
853,2017,15,Philadelphia,NYGiants,-9.5,-7.5,Team 1,Team 1,70%,30%,34.0,29.0,63.0,-2.0,Team 1
854,2017,15,GreenBay,Carolina,-1.0,-3.0,Team 2,Team 2,43%,57%,24.0,31.0,55.0,2.0,Team 2
855,2017,15,Cincinnati,Minnesota,-10.0,-13.0,Team 2,Team 2,32%,68%,7.0,34.0,41.0,3.0,Team 2
856,2017,15,Miami,Buffalo,-4.0,-3.5,Team 2,Team 2,40%,60%,16.0,24.0,40.0,-0.5,Team 2
857,2017,15,Houston,Jacksonville,-10.5,-10.5,Team 2,Team 2,59%,41%,7.0,45.0,52.0,0.0,Team 2
