,index,Season,Week,Include,Team 1,Team 2,Spread Open,Spread Close,Spread Consensus Team 1,Spread Consensus Team 2,O/U Open,O/U Close,Over Consensus,Under Consensus,Moneyline Consensus Team 1,Moneyline Consensus Team 2,Game ID 1,Game ID 2
698,1396,2017,4,True,LARams,Dallas,,50.5,42%,58%,,-5.5,67%,33%,29%,71%,20174LARamsDallas,20174DallasLARams
699,1398,2017,4,True,Detroit,Minnesota,PK,43.5,45%,55%,43.5,-2.5,81%,19%,66%,34%,20174DetroitMinnesota,20174MinnesotaDetroit
700,1400,2017,4,True,Tennessee,Houston,-1,-2.5,64%,36%,44,43,71%,29%,57%,43%,20174TennesseeHouston,20174HoustonTennessee
701,1402,2017,4,True,Jacksonville,NYJets,-4,-4,76%,24%,39.5,38.5,62%,38%,62%,38%,20174JacksonvilleNYJets,20174NYJetsJacksonville
702,1404,2017,4,True,Cincinnati,Cleveland,,-3.5,73%,27%,,41.5,78%,22%,70%,30%,20174CincinnatiCleveland,20174ClevelandCincinnati
703,1406,2017,4,True,Pittsburgh,Baltimore,,-3.5,54%,46%,,42,51%,49%,67%,33%,20174PittsburghBaltimore,20174BaltimorePittsburgh
704,1408,2017,4,True,Buffalo,Atlanta,49,48.5,35%,65%,-9.5,-8,71%,29%,47%,53%,20174BuffaloAtlanta,20174AtlantaBuffalo
705,1410,2017,4,True,NYGiants,TampaBay,,45.5,55%,45%,,-2.5,83%,17%,78%,22%,20174NYGiantsTampaBay,20174TampaBayNYGiants
706,1412,2017,4,True,Philadelphia,LAChargers,,48,48%,52%,,-2,84%,16%,44%,56%,20174PhiladelphiaLAChargers,20174LAChargersPhiladelphia
707,1414,2017,4,True,SanFrancisco,Arizona,,43.5,33%,67%,,-6.5,71%,29%,25%,75%,20174SanFranciscoArizona,20174ArizonaSanFrancisco
708,1416,2017,4,True,Oakland,Denver,PK,44,36%,64%,47,-3.5,71%,29%,45%,55%,20174OaklandDenver,20174DenverOakland
709,1418,2017,4,True,Indianapolis,Seattle,,41.5,38%,62%,,-12.5,53%,47%,48%,52%,20174IndianapolisSeattle,20174SeattleIndianapolis
710,1420,2017,4,True,Washington,KansasCity,49,47.5,38%,62%,-9,-6.5,48%,52%,44%,56%,20174WashingtonKansasCity,20174KansasCityWashington
711,1422,2017,5,True,NewEngland,TampaBay,-4,-4,71%,29%,54,54.5,76%,24%,66%,34%,20175NewEnglandTampaBay,20175TampaBayNewEngland
712,1424,2017,5,True,LAChargers,NYGiants,44.5,45.5,40%,60%,-4,-3,58%,42%,44%,56%,20175LAChargersNYGiants,20175NYGiantsLAChargers
713,1426,2017,5,True,Buffalo,Cincinnati,39,39,48%,52%,-3.5,-3,51%,49%,60%,40%,20175BuffaloCincinnati,20175CincinnatiBuffalo
714,1428,2017,5,True,NYJets,Cleveland,39,-1.5,56%,44%,-2.5,41.5,43%,57%,66%,34%,20175NYJetsCleveland,20175ClevelandNYJets
715,1430,2017,5,True,Jacksonville,Pittsburgh,44.5,41.5,36%,64%,-9,-7.5,63%,37%,17%,83%,20175JacksonvillePittsburgh,20175PittsburghJacksonville
716,1432,2017,5,True,Tennessee,Miami,-2.5,41.5,28%,72%,43.5,-1,60%,40%,34%,66%,20175TennesseeMiami,20175MiamiTennessee
717,1434,2017,5,True,SanFrancisco,Indianapolis,43,44,44%,56%,-2.5,-1.5,75%,25%,58%,42%,20175SanFranciscoIndianapolis,20175IndianapolisSanFrancisco
718,1436,2017,5,True,Arizona,Philadelphia,45,45,34%,66%,-6.5,-6.5,63%,37%,52%,48%,20175ArizonaPhiladelphia,20175PhiladelphiaArizona
719,1438,2017,5,True,Carolina,Detroit,43.5,42,32%,68%,-3,-2,79%,21%,22%,78%,20175CarolinaDetroit,20175DetroitCarolina
720,1440,2017,5,True,Seattle,LARams,PK,47,52%,48%,46,-2,40%,60%,53%,47%,20175SeattleLARams,20175LARamsSeattle
721,1442,2017,5,True,Baltimore,Oakland,40,40.5,49%,51%,-4,-3,49%,51%,46%,54%,20175BaltimoreOakland,20175OaklandBaltimore
722,1444,2017,5,True,GreenBay,Dallas,53,52.5,59%,41%,-2.5,-2.5,80%,20%,75%,25%,20175GreenBayDallas,20175DallasGreenBay
723,1446,2017,5,True,KansasCity,Houston,-1.5,-2,62%,38%,47,45,76%,24%,55%,45%,20175KansasCityHouston,20175HoustonKansasCity
724,1448,2017,5,True,Minnesota,Chicago,-3,-3.5,69%,31%,40.5,41,51%,49%,61%,39%,20175MinnesotaChicago,20175ChicagoMinnesota
725,1450,2017,6,True,Philadelphia,Carolina,,44,39%,61%,,-3,79%,21%,48%,52%,20176PhiladelphiaCarolina,20176CarolinaPhiladelphia
726,1452,2017,6,True,Cleveland,Houston,44,46,32%,68%,-12,-7.5,68%,32%,26%,74%,20176ClevelandHouston,20176HoustonCleveland
727,1454,2017,6,True,NewEngland,NYJets,-9.5,-9.5,70%,30%,47,48.5,60%,40%,73%,27%,20176NewEnglandNYJets,20176NYJetsNewEngland
728,1456,2017,6,True,Miami,Atlanta,47.5,46,40%,60%,-9.5,-13.5,62%,38%,40%,60%,20176MiamiAtlanta,20176AtlantaMiami
729,1458,2017,6,True,Detroit,NewOrleans,51,50.5,57%,43%,-4,-5.5,74%,26%,74%,26%,20176DetroitNewOrleans,20176NewOrleansDetroit
730,1460,2017,6,True,GreenBay,Minnesota,-3.5,-3,74%,26%,47,46,52%,48%,59%,41%,20176GreenBayMinnesota,20176MinnesotaGreenBay
731,1462,2017,6,True,Chicago,Baltimore,41.5,39.5,45%,55%,-7,-5.5,58%,42%,42%,58%,20176ChicagoBaltimore,20176BaltimoreChicago
732,1464,2017,6,True,SanFrancisco,Washington,46.5,46.5,52%,48%,-9,-11,68%,32%,41%,59%,20176SanFranciscoWashington,20176WashingtonSanFrancisco
733,1466,2017,6,True,LARams,Jacksonville,43.5,42,45%,55%,-2.5,-1,82%,18%,72%,28%,20176LARamsJacksonville,20176JacksonvilleLARams
734,1468,2017,6,True,TampaBay,Arizona,44.5,-2.5,55%,45%,-1,47,85%,15%,62%,38%,20176TampaBayArizona,20176ArizonaTampaBay
735,1470,2017,6,True,Pittsburgh,KansasCity,47,46,39%,61%,-3,-3.5,79%,21%,68%,32%,20176PittsburghKansasCity,20176KansasCityPittsburgh
736,1472,2017,6,True,LAChargers,Oakland,50.5,48,27%,73%,-4,-3,62%,38%,33%,67%,20176LAChargersOakland,20176OaklandLAChargers
737,1474,2017,6,True,NYGiants,Denver,40.5,37.5,42%,58%,-9.5,-13.5,66%,34%,58%,42%,20176NYGiantsDenver,20176DenverNYGiants
738,1476,2017,6,True,Indianapolis,Tennessee,49,46.5,42%,58%,-7.5,-7,62%,38%,55%,45%,20176IndianapolisTennessee,20176TennesseeIndianapolis
739,1478,2017,7,True,KansasCity,Oakland,-3,-3,71%,29%,47.5,46.5,59%,41%,52%,48%,20177KansasCityOakland,20177OaklandKansasCity
740,1480,2017,7,True,Tennessee,Cleveland,-7,-6,65%,35%,46.5,42.5,53%,47%,58%,42%,20177TennesseeCleveland,20177ClevelandTennessee
741,1482,2017,7,True,Jacksonville,Indianapolis,-3,-3,57%,43%,44,41.5,62%,38%,41%,59%,20177JacksonvilleIndianapolis,20177IndianapolisJacksonville
742,1484,2017,7,True,Cincinnati,Pittsburgh,41,40,35%,65%,-6,-4,70%,30%,23%,77%,20177CincinnatiPittsburgh,20177PittsburghCincinnati
743,1486,2017,7,True,Baltimore,Minnesota,39.5,38,40%,60%,-5,-5,39%,61%,38%,62%,20177BaltimoreMinnesota,20177MinnesotaBaltimore
744,1488,2017,7,True,NYJets,Miami,38.5,39.5,36%,64%,-3.5,-3,64%,36%,65%,35%,20177NYJetsMiami,20177MiamiNYJets
745,1490,2017,7,True,TampaBay,Buffalo,44,46,25%,75%,-3,-3,26%,74%,36%,64%,20177TampaBayBuffalo,20177BuffaloTampaBay
746,1492,2017,7,True,Carolina,Chicago,-3.5,-3,72%,28%,41.5,39.5,75%,25%,76%,24%,20177CarolinaChicago,20177ChicagoCarolina
747,1494,2017,7,True,NewOrleans,GreenBay,-3.5,-4,64%,36%,47.5,45.5,55%,45%,53%,47%,20177NewOrleansGreenBay,20177GreenBayNewOrleans
748,1496,2017,7,True,Arizona,LARams,47.5,45.5,41%,59%,-3.5,-3,67%,33%,74%,26%,20177ArizonaLARams,20177LARamsArizona
749,1498,2017,7,True,Dallas,SanFrancisco,-4.5,-6.5,64%,36%,47,48,79%,21%,66%,34%,20177DallasSanFrancisco,20177SanFranciscoDallas
750,1500,2017,7,True,Seattle,NYGiants,-8,-4,64%,36%,39,39,76%,24%,79%,21%,20177SeattleNYGiants,20177NYGiantsSeattle
751,1502,2017,7,True,Denver,LAChargers,-1,-1,76%,24%,43.5,41,75%,25%,44%,56%,20177DenverLAChargers,20177LAChargersDenver
752,1504,2017,7,True,Atlanta,NewEngland,54,57,42%,58%,-4,-3,58%,42%,54%,46%,20177AtlantaNewEngland,20177NewEnglandAtlanta
753,1506,2017,7,True,Washington,Philadelphia,48.5,49,44%,56%,-6,-5.5,68%,32%,45%,55%,20177WashingtonPhiladelphia,20177PhiladelphiaWashington
754,1508,2017,8,True,Miami,Baltimore,37.5,38,51%,49%,-3,-3,62%,38%,59%,41%,20178MiamiBaltimore,20178BaltimoreMiami
755,1510,2017,8,True,Minnesota,Cleveland,-8,-11,67%,33%,37.5,38.5,40%,60%,79%,21%,20178MinnesotaCleveland,20178ClevelandMinnesota
756,1512,2017,8,True,Chicago,NewOrleans,48,46,33%,67%,-8.5,-8.5,63%,37%,44%,56%,20178ChicagoNewOrleans,20178NewOrleansChicago
757,1514,2017,8,True,Atlanta,NYJets,-7,-6.5,66%,34%,46.5,44,53%,47%,72%,28%,20178AtlantaNYJets,20178NYJetsAtlanta
758,1516,2017,8,True,Carolina,TampaBay,44,46,67%,33%,-2.5,-1,74%,26%,65%,35%,20178CarolinaTampaBay,20178TampaBayCarolina
759,1518,2017,8,True,SanFrancisco,Philadelphia,48,44.5,41%,59%,-11.5,-13,50%,50%,33%,67%,20178SanFranciscoPhiladelphia,20178PhiladelphiaSanFrancisco
760,1520,2017,8,True,Oakland,Buffalo,45,47.5,63%,37%,-3,-2,33%,67%,66%,34%,20178OaklandBuffalo,20178BuffaloOakland
761,1522,2017,8,True,Indianapolis,Cincinnati,41,44,48%,52%,-9.5,-10.5,67%,33%,52%,48%,20178IndianapolisCincinnati,20178CincinnatiIndianapolis
762,1524,2017,8,True,LAChargers,NewEngland,49.5,49,39%,61%,-5.5,-7,76%,24%,35%,65%,20178LAChargersNewEngland,20178NewEnglandLAChargers
763,1526,2017,8,True,Houston,Seattle,42.5,45,37%,63%,-6,-6.5,72%,28%,61%,39%,20178HoustonSeattle,20178SeattleHouston
764,1528,2017,8,True,Dallas,Washington,51,-3,61%,39%,-1,46.5,80%,20%,72%,28%,20178DallasWashington,20178WashingtonDallas
765,1530,2017,8,True,Pittsburgh,Detroit,-3,-3,69%,31%,45,45,72%,28%,54%,46%,20178PittsburghDetroit,20178DetroitPittsburgh
766,1532,2017,8,True,Denver,KansasCity,44,42,41%,59%,-7,-7,71%,29%,36%,64%,20178DenverKansasCity,20178KansasCityDenver
767,1534,2017,9,True,Buffalo,NYJets,-3.5,-3.5,64%,36%,42,42.5,64%,36%,76%,24%,20179BuffaloNYJets,20179NYJetsBuffalo
768,1536,2017,9,True,Denver,Philadelphia,44.5,41,27%,73%,-7.5,-7,56%,44%,46%,54%,20179DenverPhiladelphia,20179PhiladelphiaDenver
769,1538,2017,9,True,LARams,NYGiants,-3.5,-6,59%,41%,43.5,42.5,69%,31%,61%,39%,20179LARamsNYGiants,20179NYGiantsLARams
770,1540,2017,9,True,TampaBay,NewOrleans,50,54.5,37%,63%,-7,-7,69%,31%,40%,60%,20179TampaBayNewOrleans,20179NewOrleansTampaBay
771,1542,2017,9,True,Cincinnati,Jacksonville,39.5,38,54%,46%,-3.5,-5.5,67%,33%,25%,75%,20179CincinnatiJacksonville,20179JacksonvilleCincinnati
772,1544,2017,9,True,Atlanta,Carolina,44,-3,45%,55%,-1,42,67%,33%,47%,53%,20179AtlantaCarolina,20179CarolinaAtlanta
773,1546,2017,9,True,Indianapolis,Houston,48,45,47%,53%,-14,-6,48%,52%,84%,16%,20179IndianapolisHouston,20179HoustonIndianapolis
774,1548,2017,9,True,Baltimore,Tennessee,43,41,36%,64%,-5,-3,77%,23%,56%,44%,20179BaltimoreTennessee,20179TennesseeBaltimore
775,1550,2017,9,True,Arizona,SanFrancisco,PK,-2.5,72%,28%,39.5,39,45%,55%,53%,47%,20179ArizonaSanFrancisco,20179SanFranciscoArizona
776,1552,2017,9,True,Washington,Seattle,45,44.5,44%,56%,-8,-8.5,74%,26%,37%,63%,20179WashingtonSeattle,20179SeattleWashington
777,1554,2017,9,True,KansasCity,Dallas,PK,53,48%,52%,48.5,-2.5,59%,41%,45%,55%,20179KansasCityDallas,20179DallasKansasCity
778,1556,2017,9,True,Oakland,Miami,-2.5,-3,59%,41%,43.5,45,62%,38%,78%,22%,20179OaklandMiami,20179MiamiOakland
779,1558,2017,9,True,Detroit,GreenBay,PK,-2.5,67%,33%,43,43,69%,31%,76%,24%,20179DetroitGreenBay,20179GreenBayDetroit
780,1560,2017,10,True,Seattle,Arizona,-6.5,-6,66%,34%,42.5,40.5,64%,36%,75%,25%,201710SeattleArizona,201710ArizonaSeattle
781,1562,2017,10,True,Minnesota,Washington,-3,-1,40%,60%,42.5,43,51%,49%,39%,61%,201710MinnesotaWashington,201710WashingtonMinnesota
782,1564,2017,10,True,GreenBay,Chicago,41,37.5,37%,63%,-3,-5,52%,48%,67%,33%,201710GreenBayChicago,201710ChicagoGreenBay
783,1566,2017,10,True,Pittsburgh,Indianapolis,-10,-11,74%,26%,43,47,50%,50%,71%,29%,201710PittsburghIndianapolis,201710IndianapolisPittsburgh
784,1568,2017,10,True,LAChargers,Jacksonville,41.5,40.5,50%,50%,-5,-5,68%,32%,31%,69%,201710LAChargersJacksonville,201710JacksonvilleLAChargers
785,1570,2017,10,True,NYJets,TampaBay,PK,44.5,58%,42%,42.5,-1,72%,28%,50%,50%,201710NYJetsTampaBay,201710TampaBayNYJets
786,1572,2017,10,True,Cincinnati,Tennessee,41,40.5,49%,51%,-6,-4.5,66%,34%,51%,49%,201710CincinnatiTennessee,201710TennesseeCincinnati
787,1574,2017,10,True,NewOrleans,Buffalo,-2.5,-2,45%,55%,48.5,48,61%,39%,35%,65%,201710NewOrleansBuffalo,201710BuffaloNewOrleans
788,1576,2017,10,True,Cleveland,Detroit,41,42.5,40%,60%,-9.5,-10,61%,39%,36%,64%,201710ClevelandDetroit,201710DetroitCleveland
789,1578,2017,10,True,Houston,LARams,47,45.5,25%,75%,-11,-13,58%,42%,68%,32%,201710HoustonLARams,201710LARamsHouston
790,1580,2017,10,True,Dallas,Atlanta,53,49,54%,46%,-3,-3.5,84%,16%,48%,52%,201710DallasAtlanta,201710AtlantaDallas
791,1582,2017,10,True,NYGiants,SanFrancisco,42,-3,60%,40%,-1.5,41.5,58%,42%,52%,48%,201710NYGiantsSanFrancisco,201710SanFranciscoNYGiants
792,1584,2017,10,True,NewEngland,Denver,-7,-7,74%,26%,46.5,45,71%,29%,64%,36%,201710NewEnglandDenver,201710DenverNewEngland
793,1586,2017,10,True,Miami,Carolina,39.5,38.5,46%,54%,-10,-8,67%,33%,41%,59%,201710MiamiCarolina,201710CarolinaMiami
794,1588,2017,11,True,Tennessee,Pittsburgh,44,44.5,37%,63%,-7,-7,58%,42%,42%,58%,201711TennesseePittsburgh,201711PittsburghTennessee
795,1590,2017,11,True,Detroit,Chicago,-3,-3,69%,31%,44,41,66%,34%,77%,23%,201711DetroitChicago,201711ChicagoDetroit
796,1592,2017,11,True,KansasCity,NYGiants,-13,-10,68%,32%,43.5,45,80%,20%,70%,30%,201711KansasCityNYGiants,201711NYGiantsKansasCity
797,1594,2017,11,True,TampaBay,Miami,40.5,-1.5,55%,45%,-3,44,37%,63%,44%,56%,201711TampaBayMiami,201711MiamiTampaBay
798,1596,2017,11,True,Baltimore,GreenBay,-2.5,-2.5,58%,42%,38.5,38.5,79%,21%,55%,45%,201711BaltimoreGreenBay,201711GreenBayBaltimore
799,1598,2017,11,True,LARams,Minnesota,46,46.5,46%,54%,-2,-1.5,70%,30%,37%,63%,201711LARamsMinnesota,201711MinnesotaLARams
800,1600,2017,11,True,Arizona,Houston,-1.5,38,36%,64%,45.5,-2.5,62%,38%,42%,58%,201711ArizonaHouston,201711HoustonArizona
801,1602,2017,11,True,Jacksonville,Cleveland,-7,-7,67%,33%,38,37,46%,54%,66%,34%,201711JacksonvilleCleveland,201711ClevelandJacksonville
802,1604,2017,11,True,Washington,NewOrleans,50,53,48%,52%,-7.5,-9.5,84%,16%,36%,64%,201711WashingtonNewOrleans,201711NewOrleansWashington
803,1606,2017,11,True,Buffalo,LAChargers,43.5,41.5,38%,62%,-4,-7,74%,26%,49%,51%,201711BuffaloLAChargers,201711LAChargersBuffalo
804,1608,2017,11,True,Cincinnati,Denver,40,37.5,25%,75%,-3,-2.5,52%,48%,31%,69%,201711CincinnatiDenver,201711DenverCincinnati
805,1610,2017,11,True,NewEngland,Oakland,-5.5,-7,75%,25%,50,55.5,63%,37%,73%,27%,201711NewEnglandOakland,201711OaklandNewEngland
806,1612,2017,11,True,Philadelphia,Dallas,-3,-6.5,63%,37%,47,48.5,73%,27%,47%,53%,201711PhiladelphiaDallas,201711DallasPhiladelphia
807,1614,2017,11,True,Atlanta,Seattle,45,-1,59%,41%,-3,46,72%,28%,57%,43%,201711AtlantaSeattle,201711SeattleAtlanta
808,1616,2017,12,True,Minnesota,Detroit,PK,-2.5,56%,44%,44.5,46,74%,26%,52%,48%,201712MinnesotaDetroit,201712DetroitMinnesota
809,1618,2017,12,True,LAChargers,Dallas,47.5,-1,48%,52%,-3.5,46.5,69%,31%,37%,63%,201712LAChargersDallas,201712DallasLAChargers
810,1620,2017,12,True,NYGiants,Washington,41.5,44,22%,78%,-9,-7,68%,32%,38%,62%,201712NYGiantsWashington,201712WashingtonNYGiants
811,1622,2017,12,True,Cleveland,Cincinnati,38,39,35%,65%,-8,-7.5,41%,59%,40%,60%,201712ClevelandCincinnati,201712CincinnatiCleveland
812,1624,2017,12,True,Chicago,Philadelphia,44,43.5,24%,76%,-12.5,-13.5,66%,34%,45%,55%,201712ChicagoPhiladelphia,201712PhiladelphiaChicago
813,1626,2017,12,True,Miami,NewEngland,47.5,49,39%,61%,-15.5,-16.5,50%,50%,53%,47%,201712MiamiNewEngland,201712NewEnglandMiami
814,1628,2017,12,True,Buffalo,KansasCity,45,47,50%,50%,-9.5,-9,79%,21%,53%,47%,201712BuffaloKansasCity,201712KansasCityBuffalo
815,1630,2017,12,True,TampaBay,Atlanta,49,47,33%,67%,-8.5,-10,64%,36%,34%,66%,201712TampaBayAtlanta,201712AtlantaTampaBay
816,1632,2017,12,True,Carolina,NYJets,-4.5,-6,76%,24%,39.5,39.5,76%,24%,79%,21%,201712CarolinaNYJets,201712NYJetsCarolina
817,1634,2017,12,True,Tennessee,Indianapolis,-4.5,-3,53%,47%,44.5,46.5,70%,30%,47%,53%,201712TennesseeIndianapolis,201712IndianapolisTennessee
818,1636,2017,12,True,Seattle,SanFrancisco,-7,-7,76%,24%,42.5,45,52%,48%,72%,28%,201712SeattleSanFrancisco,201712SanFranciscoSeattle
819,1638,2017,12,True,NewOrleans,LARams,54,54,54%,46%,-2,-2.5,76%,24%,65%,35%,201712NewOrleansLARams,201712LARamsNewOrleans
820,1640,2017,12,True,Jacksonville,Arizona,-4,-6,71%,29%,38,37,64%,36%,57%,43%,201712JacksonvilleArizona,201712ArizonaJacksonville
821,1642,2017,12,True,Denver,Oakland,43,41,23%,77%,-5,-4,67%,33%,33%,67%,201712DenverOakland,201712OaklandDenver
822,1644,2017,12,True,GreenBay,Pittsburgh,42,43,24%,76%,-14,-14,75%,25%,39%,61%,201712GreenBayPittsburgh,201712PittsburghGreenBay
823,1646,2017,12,True,Houston,Baltimore,38,39.5,29%,71%,-7.5,-7.5,64%,36%,37%,63%,201712HoustonBaltimore,201712BaltimoreHouston
824,1648,2017,13,True,Washington,Dallas,44,-1.5,70%,30%,-2.5,47,63%,37%,66%,34%,201713WashingtonDallas,201713DallasWashington
825,1650,2017,13,True,Detroit,Baltimore,42,43,50%,50%,-3,-2.5,48%,52%,53%,47%,201713DetroitBaltimore,201713BaltimoreDetroit
826,1652,2017,13,True,SanFrancisco,Chicago,39.5,42,55%,45%,-5.5,-2.5,39%,61%,67%,33%,201713SanFranciscoChicago,201713ChicagoSanFrancisco
827,1654,2017,13,True,Minnesota,Atlanta,47.5,48.5,36%,64%,-3,-2,81%,19%,30%,70%,201713MinnesotaAtlanta,201713AtlantaMinnesota
828,1656,2017,13,True,NewEngland,Buffalo,-9,-7.5,74%,26%,49,49,63%,37%,82%,18%,201713NewEnglandBuffalo,201713BuffaloNewEngland
829,1658,2017,13,True,Denver,Miami,38,-1.5,59%,41%,-1,41,64%,36%,50%,50%,201713DenverMiami,201713MiamiDenver
830,1660,2017,13,True,Houston,Tennessee,42,42.5,35%,65%,-7,-7,60%,40%,47%,53%,201713HoustonTennessee,201713TennesseeHouston
831,1662,2017,13,True,Indianapolis,Jacksonville,41,41,33%,67%,-8.5,-10,55%,45%,17%,83%,201713IndianapolisJacksonville,201713JacksonvilleIndianapolis
832,1664,2017,13,True,TampaBay,GreenBay,-1,45,19%,81%,44,-3,63%,37%,9%,91%,201713TampaBayGreenBay,201713GreenBayTampaBay
833,1666,2017,13,True,KansasCity,NYJets,-4,-4,49%,51%,43.5,44,67%,33%,77%,23%,201713KansasCityNYJets,201713NYJetsKansasCity
834,1668,2017,13,True,Carolina,NewOrleans,48,48,42%,58%,-3.5,-6,79%,21%,39%,61%,201713CarolinaNewOrleans,201713NewOrleansCarolina
835,1670,2017,13,True,Cleveland,LAChargers,42.5,44.5,29%,71%,-13,-13.5,82%,18%,39%,61%,201713ClevelandLAChargers,201713LAChargersCleveland
836,1672,2017,13,True,LARams,Arizona,-6,-7,62%,38%,45.5,43,67%,33%,70%,30%,201713LARamsArizona,201713ArizonaLARams
837,1674,2017,13,True,NYGiants,Oakland,40.5,43,19%,81%,-7.5,-9.5,51%,49%,43%,57%,201713NYGiantsOakland,201713OaklandNYGiants
838,1676,2017,13,True,Philadelphia,Seattle,-6,-4,67%,33%,48.5,46.5,72%,28%,53%,47%,201713PhiladelphiaSeattle,201713SeattlePhiladelphia
839,1678,2017,13,True,Pittsburgh,Cincinnati,-6.5,-4.5,69%,31%,43,43,62%,38%,77%,23%,201713PittsburghCincinnati,201713CincinnatiPittsburgh
840,1680,2017,14,True,NewOrleans,Atlanta,-4,52,56%,44%,54.5,-2.5,65%,35%,54%,46%,201714NewOrleansAtlanta,201714AtlantaNewOrleans
841,1682,2017,14,True,Detroit,TampaBay,-1,PK,52%,48%,43,48,69%,31%,44%,56%,201714DetroitTampaBay,201714TampaBayDetroit
842,1684,2017,14,True,Chicago,Cincinnati,39.5,40,51%,49%,-7,-6,52%,48%,49%,51%,201714ChicagoCincinnati,201714CincinnatiChicago
843,1686,2017,14,True,Indianapolis,Buffalo,39.5,36.5,36%,64%,-2.5,-3,26%,74%,23%,77%,201714IndianapolisBuffalo,201714BuffaloIndianapolis
844,1688,2017,14,True,Seattle,Jacksonville,39.5,41,66%,34%,-3.5,-2.5,45%,55%,58%,42%,201714SeattleJacksonville,201714JacksonvilleSeattle
845,1690,2017,14,True,Oakland,KansasCity,47.5,48.5,45%,55%,-4,-4.5,70%,30%,41%,59%,201714OaklandKansasCity,201714KansasCityOakland
846,1692,2017,14,True,Minnesota,Carolina,PK,-2.5,54%,46%,42,40.5,62%,38%,46%,54%,201714MinnesotaCarolina,201714CarolinaMinnesota
847,1694,2017,14,True,GreenBay,Cleveland,-6,-2.5,63%,37%,41,38.5,52%,48%,75%,25%,201714GreenBayCleveland,201714ClevelandGreenBay
848,1696,2017,14,True,SanFrancisco,Houston,43,45.5,43%,57%,-3,-1.5,48%,52%,57%,43%,201714SanFranciscoHouston,201714HoustonSanFrancisco
849,1698,2017,14,True,Washington,LAChargers,46,46.5,33%,67%,-6,-6,85%,15%,50%,50%,201714WashingtonLAChargers,201714LAChargersWashington
850,1700,2017,14,True,NYJets,Denver,40.5,-1,72%,28%,-1,40.5,37%,63%,60%,40%,201714NYJetsDenver,201714DenverNYJets
851,1702,2017,14,True,Tennessee,Arizona,-2.5,-3,32%,68%,44.5,42,51%,49%,72%,28%,201714TennesseeArizona,201714ArizonaTennessee
852,1704,2017,14,True,Philadelphia,LARams,PK,-1,64%,36%,51,47.5,80%,20%,64%,36%,201714PhiladelphiaLARams,201714LARamsPhiladelphia
853,1706,2017,14,True,Dallas,NYGiants,-6,-4,63%,37%,41,42.5,77%,23%,74%,26%,201714DallasNYGiants,201714NYGiantsDallas
854,1708,2017,14,True,Baltimore,Pittsburgh,41,43,46%,54%,-7,-6,75%,25%,38%,62%,201714BaltimorePittsburgh,201714PittsburghBaltimore
855,1710,2017,14,True,NewEngland,Miami,-11,-10.5,69%,31%,48.5,48,66%,34%,64%,36%,201714NewEnglandMiami,201714MiamiNewEngland
856,1712,2017,15,True,Denver,Indianapolis,-3,-3,54%,46%,41,40.5,49%,51%,60%,40%,201715DenverIndianapolis,201715IndianapolisDenver
857,1714,2017,15,True,Chicago,Detroit,43.5,43.5,43%,57%,-6.5,-5,69%,31%,20%,80%,201715ChicagoDetroit,201715DetroitChicago
858,1716,2017,15,True,LAChargers,KansasCity,45.5,PK,53%,47%,-1,47,65%,35%,45%,55%,201715LAChargersKansasCity,201715KansasCityLAChargers
859,1718,2017,15,True,Philadelphia,NYGiants,-9.5,-7.5,70%,30%,40,41,71%,29%,62%,38%,201715PhiladelphiaNYGiants,201715NYGiantsPhiladelphia
860,1720,2017,15,True,GreenBay,Carolina,44.5,47,43%,57%,-1,-3,85%,15%,55%,45%,201715GreenBayCarolina,201715CarolinaGreenBay
861,1722,2017,15,True,Cincinnati,Minnesota,41,42.5,32%,68%,-10,-13,52%,48%,58%,42%,201715CincinnatiMinnesota,201715MinnesotaCincinnati
862,1724,2017,15,True,Miami,Buffalo,38.5,40,40%,60%,-4,-3.5,51%,49%,49%,51%,201715MiamiBuffalo,201715BuffaloMiami
863,1726,2017,15,True,Houston,Jacksonville,39.5,39.5,59%,41%,-10.5,-10.5,52%,48%,53%,47%,201715HoustonJacksonville,201715JacksonvilleHouston
864,1728,2017,15,True,NYJets,NewOrleans,47,47,40%,60%,-15.5,-16,40%,60%,76%,24%,201715NYJetsNewOrleans,201715NewOrleansNYJets
865,1730,2017,15,True,Arizona,Washington,44,40,28%,72%,-3.5,-4,78%,22%,35%,65%,201715ArizonaWashington,201715WashingtonArizona
866,1732,2017,15,True,Baltimore,Cleveland,-7,-7,55%,45%,40,42.5,74%,26%,73%,27%,201715BaltimoreCleveland,201715ClevelandBaltimore
867,1734,2017,15,True,LARams,Seattle,47.5,PK,40%,60%,-1,47.5,54%,46%,55%,45%,201715LARamsSeattle,201715SeattleLARams
868,1736,2017,15,True,NewEngland,Pittsburgh,-2.5,-2.5,56%,44%,54.5,53,66%,34%,51%,49%,201715NewEnglandPittsburgh,201715PittsburghNewEngland
869,1738,2017,15,True,Tennessee,SanFrancisco,PK,44.5,44%,56%,45,-2.5,65%,35%,67%,33%,201715TennesseeSanFrancisco,201715SanFranciscoTennessee
870,1740,2017,15,True,Dallas,Oakland,-3,-3,67%,33%,46,46,72%,28%,57%,43%,201715DallasOakland,201715OaklandDallas
