,index,Season,Week,Include,Team 1,Team 2,Team 1 Final,Team 2 Final,Total Final,Game ID 1,Game ID 2
690,1380,2018,10,True,Carolina,Pittsburgh,21.0,52.0,73.0,201810CarolinaPittsburgh,201810PittsburghCarolina
691,1382,2018,10,True,Arizona,KansasCity,14.0,26.0,40.0,201810ArizonaKansasCity,201810KansasCityArizona
692,1384,2018,10,True,Atlanta,Cleveland,16.0,28.0,44.0,201810AtlantaCleveland,201810ClevelandAtlanta
693,1386,2018,10,True,Buffalo,NYJets,41.0,10.0,51.0,201810BuffaloNYJets,201810NYJetsBuffalo
694,1388,2018,10,True,Detroit,Chicago,22.0,34.0,56.0,201810DetroitChicago,201810ChicagoDetroit
695,1390,2018,10,True,NewOrleans,Cincinnati,51.0,14.0,65.0,201810NewOrleansCincinnati,201810CincinnatiNewOrleans
696,1392,2018,10,True,Jacksonville,Indianapolis,26.0,29.0,55.0,201810JacksonvilleIndianapolis,201810IndianapolisJacksonville
697,1394,2018,10,True,NewEngland,Tennessee,10.0,34.0,44.0,201810NewEnglandTennessee,201810TennesseeNewEngland
698,1396,2018,10,True,Washington,TampaBay,16.0,3.0,19.0,201810WashingtonTampaBay,201810TampaBayWashington
699,1398,2018,10,True,LAChargers,Oakland,20.0,6.0,26.0,201810LAChargersOakland,201810OaklandLAChargers
700,1400,2018,10,True,Miami,GreenBay,12.0,31.0,43.0,201810MiamiGreenBay,201810GreenBayMiami
701,1402,2018,10,True,Seattle,LARams,31.0,36.0,67.0,201810SeattleLARams,201810LARamsSeattle
702,1404,2018,10,True,Dallas,Philadelphia,27.0,20.0,47.0,201810DallasPhiladelphia,201810PhiladelphiaDallas
703,1406,2018,10,True,NYGiants,SanFrancisco,27.0,23.0,50.0,201810NYGiantsSanFrancisco,201810SanFranciscoNYGiants
704,1408,2018,11,True,GreenBay,Seattle,24.0,27.0,51.0,201811GreenBaySeattle,201811SeattleGreenBay
705,1410,2018,11,True,Dallas,Atlanta,22.0,19.0,41.0,201811DallasAtlanta,201811AtlantaDallas
706,1412,2018,11,True,Cincinnati,Baltimore,21.0,24.0,45.0,201811CincinnatiBaltimore,201811BaltimoreCincinnati
707,1414,2018,11,True,Carolina,Detroit,19.0,20.0,39.0,201811CarolinaDetroit,201811DetroitCarolina
708,1416,2018,11,True,Houston,Washington,23.0,21.0,44.0,201811HoustonWashington,201811WashingtonHouston
709,1418,2018,11,True,Tennessee,Indianapolis,10.0,38.0,48.0,201811TennesseeIndianapolis,201811IndianapolisTennessee
710,1420,2018,11,True,Pittsburgh,Jacksonville,20.0,16.0,36.0,201811PittsburghJacksonville,201811JacksonvillePittsburgh
711,1422,2018,11,True,TampaBay,NYGiants,35.0,38.0,73.0,201811TampaBayNYGiants,201811NYGiantsTampaBay
712,1424,2018,11,True,Oakland,Arizona,23.0,21.0,44.0,201811OaklandArizona,201811ArizonaOakland
713,1426,2018,11,True,Denver,LAChargers,23.0,22.0,45.0,201811DenverLAChargers,201811LAChargersDenver
714,1428,2018,11,True,Philadelphia,NewOrleans,7.0,48.0,55.0,201811PhiladelphiaNewOrleans,201811NewOrleansPhiladelphia
715,1430,2018,11,True,Minnesota,Chicago,20.0,25.0,45.0,201811MinnesotaChicago,201811ChicagoMinnesota
716,1432,2018,11,True,KansasCity,LARams,51.0,54.0,105.0,201811KansasCityLARams,201811LARamsKansasCity
717,1434,2018,12,True,Chicago,Detroit,23.0,16.0,39.0,201812ChicagoDetroit,201812DetroitChicago
718,1436,2018,12,True,Washington,Dallas,23.0,31.0,54.0,201812WashingtonDallas,201812DallasWashington
719,1438,2018,12,True,Atlanta,NewOrleans,17.0,31.0,48.0,201812AtlantaNewOrleans,201812NewOrleansAtlanta
720,1440,2018,12,True,Oakland,Baltimore,17.0,34.0,51.0,201812OaklandBaltimore,201812BaltimoreOakland
721,1442,2018,12,True,Jacksonville,Buffalo,21.0,24.0,45.0,201812JacksonvilleBuffalo,201812BuffaloJacksonville
722,1444,2018,12,True,Seattle,Carolina,30.0,27.0,57.0,201812SeattleCarolina,201812CarolinaSeattle
723,1446,2018,12,True,Cleveland,Cincinnati,35.0,20.0,55.0,201812ClevelandCincinnati,201812CincinnatiCleveland
724,1448,2018,12,True,NewEngland,NYJets,27.0,13.0,40.0,201812NewEnglandNYJets,201812NYJetsNewEngland
725,1450,2018,12,True,NYGiants,Philadelphia,22.0,25.0,47.0,201812NYGiantsPhiladelphia,201812PhiladelphiaNYGiants
726,1452,2018,12,True,SanFrancisco,TampaBay,9.0,27.0,36.0,201812SanFranciscoTampaBay,201812TampaBaySanFrancisco
727,1454,2018,12,True,Arizona,LAChargers,10.0,45.0,55.0,201812ArizonaLAChargers,201812LAChargersArizona
728,1456,2018,12,True,Pittsburgh,Denver,17.0,24.0,41.0,201812PittsburghDenver,201812DenverPittsburgh
729,1458,2018,12,True,Miami,Indianapolis,24.0,27.0,51.0,201812MiamiIndianapolis,201812IndianapolisMiami
730,1460,2018,12,True,GreenBay,Minnesota,17.0,24.0,41.0,201812GreenBayMinnesota,201812MinnesotaGreenBay
731,1462,2018,12,True,Tennessee,Houston,17.0,34.0,51.0,201812TennesseeHouston,201812HoustonTennessee
732,1464,2018,13,True,NewOrleans,Dallas,10.0,13.0,23.0,201813NewOrleansDallas,201813DallasNewOrleans
733,1466,2018,13,True,Arizona,GreenBay,20.0,17.0,37.0,201813ArizonaGreenBay,201813GreenBayArizona
734,1468,2018,13,True,Baltimore,Atlanta,26.0,16.0,42.0,201813BaltimoreAtlanta,201813AtlantaBaltimore
735,1470,2018,13,True,Buffalo,Miami,17.0,21.0,38.0,201813BuffaloMiami,201813MiamiBuffalo
736,1472,2018,13,True,Carolina,TampaBay,17.0,24.0,41.0,201813CarolinaTampaBay,201813TampaBayCarolina
737,1474,2018,13,True,Chicago,NYGiants,27.0,30.0,57.0,201813ChicagoNYGiants,201813NYGiantsChicago
738,1476,2018,13,True,Denver,Cincinnati,24.0,10.0,34.0,201813DenverCincinnati,201813CincinnatiDenver
739,1478,2018,13,True,Cleveland,Houston,13.0,29.0,42.0,201813ClevelandHouston,201813HoustonCleveland
740,1480,2018,13,True,LARams,Detroit,30.0,16.0,46.0,201813LARamsDetroit,201813DetroitLARams
741,1482,2018,13,True,Indianapolis,Jacksonville,0.0,6.0,6.0,201813IndianapolisJacksonville,201813JacksonvilleIndianapolis
742,1484,2018,13,True,KansasCity,Oakland,40.0,33.0,73.0,201813KansasCityOakland,201813OaklandKansasCity
743,1486,2018,13,True,NYJets,Tennessee,22.0,26.0,48.0,201813NYJetsTennessee,201813TennesseeNYJets
744,1488,2018,13,True,Minnesota,NewEngland,10.0,24.0,34.0,201813MinnesotaNewEngland,201813NewEnglandMinnesota
745,1490,2018,13,True,SanFrancisco,Seattle,16.0,43.0,59.0,201813SanFranciscoSeattle,201813SeattleSanFrancisco
746,1492,2018,13,True,LAChargers,Pittsburgh,33.0,30.0,63.0,201813LAChargersPittsburgh,201813PittsburghLAChargers
747,1494,2018,13,True,Washington,Philadelphia,13.0,28.0,41.0,201813WashingtonPhiladelphia,201813PhiladelphiaWashington
748,1496,2018,14,True,Jacksonville,Tennessee,9.0,30.0,39.0,201814JacksonvilleTennessee,201814TennesseeJacksonville
749,1498,2018,14,True,Atlanta,GreenBay,20.0,34.0,54.0,201814AtlantaGreenBay,201814GreenBayAtlanta
750,1500,2018,14,True,Baltimore,KansasCity,24.0,27.0,51.0,201814BaltimoreKansasCity,201814KansasCityBaltimore
751,1502,2018,14,True,NYJets,Buffalo,27.0,23.0,50.0,201814NYJetsBuffalo,201814BuffaloNYJets
752,1504,2018,14,True,Carolina,Cleveland,20.0,26.0,46.0,201814CarolinaCleveland,201814ClevelandCarolina
753,1506,2018,14,True,Indianapolis,Houston,24.0,21.0,45.0,201814IndianapolisHouston,201814HoustonIndianapolis
754,1508,2018,14,True,NewEngland,Miami,33.0,34.0,67.0,201814NewEnglandMiami,201814MiamiNewEngland
755,1510,2018,14,True,NewOrleans,TampaBay,28.0,14.0,42.0,201814NewOrleansTampaBay,201814TampaBayNewOrleans
756,1512,2018,14,True,NYGiants,Washington,40.0,16.0,56.0,201814NYGiantsWashington,201814WashingtonNYGiants
757,1514,2018,14,True,Cincinnati,LAChargers,21.0,26.0,47.0,201814CincinnatiLAChargers,201814LAChargersCincinnati
758,1516,2018,14,True,Denver,SanFrancisco,14.0,20.0,34.0,201814DenverSanFrancisco,201814SanFranciscoDenver
759,1518,2018,14,True,Detroit,Arizona,17.0,3.0,20.0,201814DetroitArizona,201814ArizonaDetroit
760,1520,2018,14,True,Philadelphia,Dallas,23.0,29.0,52.0,201814PhiladelphiaDallas,201814DallasPhiladelphia
761,1522,2018,14,True,Pittsburgh,Oakland,21.0,24.0,45.0,201814PittsburghOakland,201814OaklandPittsburgh
762,1524,2018,14,True,LARams,Chicago,6.0,15.0,21.0,201814LARamsChicago,201814ChicagoLARams
763,1526,2018,14,True,Minnesota,Seattle,7.0,21.0,28.0,201814MinnesotaSeattle,201814SeattleMinnesota
764,1528,2018,15,True,LAChargers,KansasCity,29.0,28.0,57.0,201815LAChargersKansasCity,201815KansasCityLAChargers
765,1530,2018,15,True,Houston,NYJets,29.0,22.0,51.0,201815HoustonNYJets,201815NYJetsHouston
766,1532,2018,15,True,Cleveland,Denver,17.0,16.0,33.0,201815ClevelandDenver,201815DenverCleveland
767,1534,2018,15,True,Arizona,Atlanta,14.0,40.0,54.0,201815ArizonaAtlanta,201815AtlantaArizona
768,1536,2018,15,True,TampaBay,Baltimore,12.0,20.0,32.0,201815TampaBayBaltimore,201815BaltimoreTampaBay
769,1538,2018,15,True,Detroit,Buffalo,13.0,14.0,27.0,201815DetroitBuffalo,201815BuffaloDetroit
770,1540,2018,15,True,GreenBay,Chicago,17.0,24.0,41.0,201815GreenBayChicago,201815ChicagoGreenBay
771,1542,2018,15,True,Oakland,Cincinnati,16.0,30.0,46.0,201815OaklandCincinnati,201815CincinnatiOakland
772,1544,2018,15,True,Dallas,Indianapolis,0.0,23.0,23.0,201815DallasIndianapolis,201815IndianapolisDallas
773,1546,2018,15,True,Washington,Jacksonville,16.0,13.0,29.0,201815WashingtonJacksonville,201815JacksonvilleWashington
774,1548,2018,15,True,Miami,Minnesota,17.0,41.0,58.0,201815MiamiMinnesota,201815MinnesotaMiami
775,1550,2018,15,True,Tennessee,NYGiants,17.0,0.0,17.0,201815TennesseeNYGiants,201815NYGiantsTennessee
776,1552,2018,15,True,Seattle,SanFrancisco,23.0,26.0,49.0,201815SeattleSanFrancisco,201815SanFranciscoSeattle
777,1554,2018,15,True,NewEngland,Pittsburgh,10.0,17.0,27.0,201815NewEnglandPittsburgh,201815PittsburghNewEngland
778,1556,2018,15,True,Philadelphia,LARams,30.0,23.0,53.0,201815PhiladelphiaLARams,201815LARamsPhiladelphia
779,1558,2018,15,True,NewOrleans,Carolina,12.0,9.0,21.0,201815NewOrleansCarolina,201815CarolinaNewOrleans
780,1560,2018,16,True,Washington,Tennessee,16.0,25.0,41.0,201816WashingtonTennessee,201816TennesseeWashington
781,1562,2018,16,True,Baltimore,LAChargers,22.0,10.0,32.0,201816BaltimoreLAChargers,201816LAChargersBaltimore
782,1564,2018,16,True,Atlanta,Carolina,24.0,10.0,34.0,201816AtlantaCarolina,201816CarolinaAtlanta
783,1566,2018,16,True,Buffalo,NewEngland,12.0,24.0,36.0,201816BuffaloNewEngland,201816NewEnglandBuffalo
784,1568,2018,16,True,Cincinnati,Cleveland,18.0,26.0,44.0,201816CincinnatiCleveland,201816ClevelandCincinnati
785,1570,2018,16,True,TampaBay,Dallas,20.0,27.0,47.0,201816TampaBayDallas,201816DallasTampaBay
786,1572,2018,16,True,Minnesota,Detroit,27.0,9.0,36.0,201816MinnesotaDetroit,201816DetroitMinnesota
787,1574,2018,16,True,GreenBay,NYJets,44.0,38.0,82.0,201816GreenBayNYJets,201816NYJetsGreenBay
788,1576,2018,16,True,Houston,Philadelphia,30.0,32.0,62.0,201816HoustonPhiladelphia,201816PhiladelphiaHouston
789,1578,2018,16,True,NYGiants,Indianapolis,27.0,28.0,55.0,201816NYGiantsIndianapolis,201816IndianapolisNYGiants
790,1580,2018,16,True,Jacksonville,Miami,17.0,7.0,24.0,201816JacksonvilleMiami,201816MiamiJacksonville
791,1582,2018,16,True,LARams,Arizona,31.0,9.0,40.0,201816LARamsArizona,201816ArizonaLARams
792,1584,2018,16,True,Chicago,SanFrancisco,14.0,9.0,23.0,201816ChicagoSanFrancisco,201816SanFranciscoChicago
793,1586,2018,16,True,Pittsburgh,NewOrleans,28.0,31.0,59.0,201816PittsburghNewOrleans,201816NewOrleansPittsburgh
794,1588,2018,16,True,KansasCity,Seattle,31.0,38.0,69.0,201816KansasCitySeattle,201816SeattleKansasCity
795,1590,2018,16,True,Denver,Oakland,14.0,27.0,41.0,201816DenverOakland,201816OaklandDenver
796,1592,2018,17,True,Atlanta,TampaBay,34.0,32.0,66.0,201817AtlantaTampaBay,201817TampaBayAtlanta
797,1594,2018,17,True,Miami,Buffalo,17.0,42.0,59.0,201817MiamiBuffalo,201817BuffaloMiami
798,1596,2018,17,True,Carolina,NewOrleans,33.0,14.0,47.0,201817CarolinaNewOrleans,201817NewOrleansCarolina
799,1598,2018,17,True,Dallas,NYGiants,36.0,35.0,71.0,201817DallasNYGiants,201817NYGiantsDallas
800,1600,2018,17,True,Detroit,GreenBay,31.0,0.0,31.0,201817DetroitGreenBay,201817GreenBayDetroit
801,1602,2018,17,True,Jacksonville,Houston,3.0,20.0,23.0,201817JacksonvilleHouston,201817HoustonJacksonville
802,1604,2018,17,True,NYJets,NewEngland,3.0,38.0,41.0,201817NYJetsNewEngland,201817NewEnglandNYJets
803,1606,2018,17,True,Arizona,Seattle,24.0,27.0,51.0,201817ArizonaSeattle,201817SeattleArizona
804,1608,2018,17,True,Cleveland,Baltimore,24.0,26.0,50.0,201817ClevelandBaltimore,201817BaltimoreCleveland
805,1610,2018,17,True,Chicago,Minnesota,24.0,10.0,34.0,201817ChicagoMinnesota,201817MinnesotaChicago
806,1612,2018,17,True,Cincinnati,Pittsburgh,13.0,16.0,29.0,201817CincinnatiPittsburgh,201817PittsburghCincinnati
807,1614,2018,17,True,LAChargers,Denver,23.0,9.0,32.0,201817LAChargersDenver,201817DenverLAChargers
808,1616,2018,17,True,Oakland,KansasCity,3.0,35.0,38.0,201817OaklandKansasCity,201817KansasCityOakland
809,1618,2018,17,True,SanFrancisco,LARams,32.0,48.0,80.0,201817SanFranciscoLARams,201817LARamsSanFrancisco
810,1620,2018,17,True,Philadelphia,Washington,24.0,0.0,24.0,201817PhiladelphiaWashington,201817WashingtonPhiladelphia
811,1622,2018,17,True,Indianapolis,Tennessee,33.0,17.0,50.0,201817IndianapolisTennessee,201817TennesseeIndianapolis
812,1624,2019,1,True,GreenBay,Chicago,10.0,3.0,13.0,20191GreenBayChicago,20191ChicagoGreenBay
813,1626,2019,1,True,LARams,Carolina,30.0,27.0,57.0,20191LARamsCarolina,20191CarolinaLARams
814,1628,2019,1,True,Tennessee,Cleveland,43.0,13.0,56.0,20191TennesseeCleveland,20191ClevelandTennessee
815,1630,2019,1,True,KansasCity,Jacksonville,40.0,26.0,66.0,20191KansasCityJacksonville,20191JacksonvilleKansasCity
816,1632,2019,1,True,Baltimore,Miami,59.0,10.0,69.0,20191BaltimoreMiami,20191MiamiBaltimore
817,1634,2019,1,True,Atlanta,Minnesota,12.0,28.0,40.0,20191AtlantaMinnesota,20191MinnesotaAtlanta
818,1636,2019,1,True,Buffalo,NYJets,17.0,16.0,33.0,20191BuffaloNYJets,20191NYJetsBuffalo
819,1638,2019,1,True,Washington,Philadelphia,27.0,32.0,59.0,20191WashingtonPhiladelphia,20191PhiladelphiaWashington
820,1640,2019,1,True,Indianapolis,LAChargers,24.0,30.0,54.0,20191IndianapolisLAChargers,20191LAChargersIndianapolis
821,1642,2019,1,True,Cincinnati,Seattle,20.0,21.0,41.0,20191CincinnatiSeattle,20191SeattleCincinnati
822,1644,2019,1,True,Detroit,Arizona,27.0,27.0,54.0,20191DetroitArizona,20191ArizonaDetroit
823,1646,2019,1,True,NYGiants,Dallas,17.0,35.0,52.0,20191NYGiantsDallas,20191DallasNYGiants
824,1648,2019,1,True,SanFrancisco,TampaBay,31.0,17.0,48.0,20191SanFranciscoTampaBay,20191TampaBaySanFrancisco
825,1650,2019,1,True,Pittsburgh,NewEngland,3.0,33.0,36.0,20191PittsburghNewEngland,20191NewEnglandPittsburgh
826,1652,2019,1,True,Houston,NewOrleans,28.0,30.0,58.0,20191HoustonNewOrleans,20191NewOrleansHouston
827,1654,2019,1,True,Denver,Oakland,16.0,24.0,40.0,20191DenverOakland,20191OaklandDenver
828,1656,2019,2,True,TampaBay,Carolina,20.0,14.0,34.0,20192TampaBayCarolina,20192CarolinaTampaBay
829,1658,2019,2,True,Arizona,Baltimore,17.0,23.0,40.0,20192ArizonaBaltimore,20192BaltimoreArizona
830,1660,2019,2,True,SanFrancisco,Cincinnati,41.0,17.0,58.0,20192SanFranciscoCincinnati,20192CincinnatiSanFrancisco
831,1662,2019,2,True,LAChargers,Detroit,10.0,13.0,23.0,20192LAChargersDetroit,20192DetroitLAChargers
832,1664,2019,2,True,Minnesota,GreenBay,16.0,21.0,37.0,20192MinnesotaGreenBay,20192GreenBayMinnesota
833,1666,2019,2,True,Jacksonville,Houston,12.0,13.0,25.0,20192JacksonvilleHouston,20192HoustonJacksonville
834,1668,2019,2,True,NewEngland,Miami,43.0,0.0,43.0,20192NewEnglandMiami,20192MiamiNewEngland
835,1670,2019,2,True,Buffalo,NYGiants,28.0,14.0,42.0,20192BuffaloNYGiants,20192NYGiantsBuffalo
836,1672,2019,2,True,Seattle,Pittsburgh,28.0,26.0,54.0,20192SeattlePittsburgh,20192PittsburghSeattle
837,1674,2019,2,True,Indianapolis,Tennessee,19.0,17.0,36.0,20192IndianapolisTennessee,20192TennesseeIndianapolis
838,1676,2019,2,True,Dallas,Washington,31.0,21.0,52.0,20192DallasWashington,20192WashingtonDallas
839,1678,2019,2,True,KansasCity,Oakland,28.0,10.0,38.0,20192KansasCityOakland,20192OaklandKansasCity
840,1680,2019,2,True,Chicago,Denver,16.0,14.0,30.0,20192ChicagoDenver,20192DenverChicago
841,1682,2019,2,True,NewOrleans,LARams,9.0,27.0,36.0,20192NewOrleansLARams,20192LARamsNewOrleans
842,1684,2019,2,True,Philadelphia,Atlanta,20.0,24.0,44.0,20192PhiladelphiaAtlanta,20192AtlantaPhiladelphia
843,1686,2019,2,True,Cleveland,NYJets,23.0,3.0,26.0,20192ClevelandNYJets,20192NYJetsCleveland
844,1688,2019,3,True,Tennessee,Jacksonville,7.0,20.0,27.0,20193TennesseeJacksonville,20193JacksonvilleTennessee
845,1690,2019,3,True,Cincinnati,Buffalo,17.0,21.0,38.0,20193CincinnatiBuffalo,20193BuffaloCincinnati
846,1692,2019,3,True,Miami,Dallas,6.0,31.0,37.0,20193MiamiDallas,20193DallasMiami
847,1694,2019,3,True,Denver,GreenBay,16.0,27.0,43.0,20193DenverGreenBay,20193GreenBayDenver
848,1696,2019,3,True,Atlanta,Indianapolis,24.0,27.0,51.0,20193AtlantaIndianapolis,20193IndianapolisAtlanta
849,1698,2019,3,True,Baltimore,KansasCity,28.0,33.0,61.0,20193BaltimoreKansasCity,20193KansasCityBaltimore
850,1700,2019,3,True,Oakland,Minnesota,14.0,34.0,48.0,20193OaklandMinnesota,20193MinnesotaOakland
851,1702,2019,3,True,NYJets,NewEngland,14.0,30.0,44.0,20193NYJetsNewEngland,20193NewEnglandNYJets
852,1704,2019,3,True,Detroit,Philadelphia,27.0,24.0,51.0,20193DetroitPhiladelphia,20193PhiladelphiaDetroit
853,1706,2019,3,True,Carolina,Arizona,38.0,20.0,58.0,20193CarolinaArizona,20193ArizonaCarolina
854,1708,2019,3,True,NYGiants,TampaBay,32.0,31.0,63.0,20193NYGiantsTampaBay,20193TampaBayNYGiants
855,1710,2019,3,True,Houston,LAChargers,27.0,20.0,47.0,20193HoustonLAChargers,20193LAChargersHouston
856,1712,2019,3,True,Pittsburgh,SanFrancisco,20.0,24.0,44.0,20193PittsburghSanFrancisco,20193SanFranciscoPittsburgh
857,1714,2019,3,True,NewOrleans,Seattle,33.0,27.0,60.0,20193NewOrleansSeattle,20193SeattleNewOrleans
858,1716,2019,3,True,LARams,Cleveland,20.0,13.0,33.0,20193LARamsCleveland,20193ClevelandLARams
859,1718,2019,3,True,Chicago,Washington,31.0,15.0,46.0,20193ChicagoWashington,20193WashingtonChicago
860,1720,2019,4,True,Philadelphia,GreenBay,34.0,27.0,61.0,20194PhiladelphiaGreenBay,20194GreenBayPhiladelphia
861,1722,2019,4,True,Tennessee,Atlanta,24.0,10.0,34.0,20194TennesseeAtlanta,20194AtlantaTennessee
862,1724,2019,4,True,Cleveland,Baltimore,40.0,25.0,65.0,20194ClevelandBaltimore,20194BaltimoreCleveland
863,1726,2019,4,True,NewEngland,Buffalo,16.0,10.0,26.0,20194NewEnglandBuffalo,20194BuffaloNewEngland
864,1728,2019,4,True,KansasCity,Detroit,34.0,30.0,64.0,20194KansasCityDetroit,20194DetroitKansasCity
865,1730,2019,4,True,Carolina,Houston,16.0,10.0,26.0,20194CarolinaHouston,20194HoustonCarolina
866,1732,2019,4,True,Oakland,Indianapolis,31.0,24.0,55.0,20194OaklandIndianapolis,20194IndianapolisOakland
867,1734,2019,4,True,LAChargers,Miami,30.0,10.0,40.0,20194LAChargersMiami,20194MiamiLAChargers
868,1736,2019,4,True,Washington,NYGiants,3.0,24.0,27.0,20194WashingtonNYGiants,20194NYGiantsWashington
869,1738,2019,4,True,Seattle,Arizona,27.0,10.0,37.0,20194SeattleArizona,20194ArizonaSeattle
870,1740,2019,4,True,TampaBay,LARams,55.0,40.0,95.0,20194TampaBayLARams,20194LARamsTampaBay
871,1742,2019,4,True,Minnesota,Chicago,6.0,16.0,22.0,20194MinnesotaChicago,20194ChicagoMinnesota
872,1744,2019,4,True,Jacksonville,Denver,26.0,24.0,50.0,20194JacksonvilleDenver,20194DenverJacksonville
873,1746,2019,4,True,Dallas,NewOrleans,10.0,12.0,22.0,20194DallasNewOrleans,20194NewOrleansDallas
874,1748,2019,4,True,Cincinnati,Pittsburgh,3.0,27.0,30.0,20194CincinnatiPittsburgh,20194PittsburghCincinnati
875,1750,2019,5,True,LARams,Seattle,29.0,30.0,59.0,20195LARamsSeattle,20195SeattleLARams
876,1752,2019,5,True,Jacksonville,Carolina,27.0,34.0,61.0,20195JacksonvilleCarolina,20195CarolinaJacksonville
877,1754,2019,5,True,Arizona,Cincinnati,26.0,23.0,49.0,20195ArizonaCincinnati,20195CincinnatiArizona
878,1756,2019,5,True,Atlanta,Houston,32.0,53.0,85.0,20195AtlantaHouston,20195HoustonAtlanta
879,1758,2019,5,True,TampaBay,NewOrleans,24.0,31.0,55.0,20195TampaBayNewOrleans,20195NewOrleansTampaBay
880,1760,2019,5,True,Minnesota,NYGiants,28.0,10.0,38.0,20195MinnesotaNYGiants,20195NYGiantsMinnesota
881,1762,2019,5,True,NYJets,Philadelphia,6.0,31.0,37.0,20195NYJetsPhiladelphia,20195PhiladelphiaNYJets
882,1764,2019,5,True,Baltimore,Pittsburgh,26.0,23.0,49.0,20195BaltimorePittsburgh,20195PittsburghBaltimore
883,1766,2019,5,True,Buffalo,Tennessee,14.0,7.0,21.0,20195BuffaloTennessee,20195TennesseeBuffalo
884,1768,2019,5,True,NewEngland,Washington,33.0,7.0,40.0,20195NewEnglandWashington,20195WashingtonNewEngland
885,1770,2019,5,True,Chicago,Oakland,21.0,24.0,45.0,20195ChicagoOakland,20195OaklandChicago
886,1772,2019,5,True,Denver,LAChargers,20.0,13.0,33.0,20195DenverLAChargers,20195LAChargersDenver
887,1774,2019,5,True,GreenBay,Dallas,34.0,24.0,58.0,20195GreenBayDallas,20195DallasGreenBay
888,1776,2019,5,True,Indianapolis,KansasCity,19.0,13.0,32.0,20195IndianapolisKansasCity,20195KansasCityIndianapolis
889,1778,2019,5,True,Cleveland,SanFrancisco,3.0,31.0,34.0,20195ClevelandSanFrancisco,20195SanFranciscoCleveland
890,1780,2019,6,True,NYGiants,NewEngland,14.0,35.0,49.0,20196NYGiantsNewEngland,20196NewEnglandNYGiants
891,1782,2019,6,True,Carolina,TampaBay,37.0,26.0,63.0,20196CarolinaTampaBay,20196TampaBayCarolina
892,1784,2019,6,True,Cincinnati,Baltimore,17.0,23.0,40.0,20196CincinnatiBaltimore,20196BaltimoreCincinnati
893,1786,2019,6,True,Seattle,Cleveland,32.0,28.0,60.0,20196SeattleCleveland,20196ClevelandSeattle
894,1788,2019,6,True,NewOrleans,Jacksonville,13.0,6.0,19.0,20196NewOrleansJacksonville,20196JacksonvilleNewOrleans
895,1790,2019,6,True,Houston,KansasCity,31.0,24.0,55.0,20196HoustonKansasCity,20196KansasCityHouston
896,1792,2019,6,True,Washington,Miami,17.0,16.0,33.0,20196WashingtonMiami,20196MiamiWashington
897,1794,2019,6,True,Philadelphia,Minnesota,20.0,38.0,58.0,20196PhiladelphiaMinnesota,20196MinnesotaPhiladelphia
898,1796,2019,6,True,Atlanta,Arizona,33.0,34.0,67.0,20196AtlantaArizona,20196ArizonaAtlanta
899,1798,2019,6,True,SanFrancisco,LARams,20.0,7.0,27.0,20196SanFranciscoLARams,20196LARamsSanFrancisco
900,1800,2019,6,True,Tennessee,Denver,0.0,16.0,16.0,20196TennesseeDenver,20196DenverTennessee
901,1802,2019,6,True,Dallas,NYJets,22.0,24.0,46.0,20196DallasNYJets,20196NYJetsDallas
902,1804,2019,6,True,Pittsburgh,LAChargers,24.0,17.0,41.0,20196PittsburghLAChargers,20196LAChargersPittsburgh
903,1806,2019,6,True,Detroit,GreenBay,22.0,23.0,45.0,20196DetroitGreenBay,20196GreenBayDetroit
904,1808,2019,7,True,KansasCity,Denver,30.0,6.0,36.0,20197KansasCityDenver,20197DenverKansasCity
905,1810,2019,7,True,LARams,Atlanta,37.0,10.0,47.0,20197LARamsAtlanta,20197AtlantaLARams
906,1812,2019,7,True,Miami,Buffalo,21.0,31.0,52.0,20197MiamiBuffalo,20197BuffaloMiami
907,1814,2019,7,True,Jacksonville,Cincinnati,27.0,17.0,44.0,20197JacksonvilleCincinnati,20197CincinnatiJacksonville
908,1816,2019,7,True,Minnesota,Detroit,42.0,30.0,72.0,20197MinnesotaDetroit,20197DetroitMinnesota
909,1818,2019,7,True,Oakland,GreenBay,24.0,42.0,66.0,20197OaklandGreenBay,20197GreenBayOakland
910,1820,2019,7,True,Houston,Indianapolis,23.0,30.0,53.0,20197HoustonIndianapolis,20197IndianapolisHouston
911,1822,2019,7,True,Arizona,NYGiants,27.0,21.0,48.0,20197ArizonaNYGiants,20197NYGiantsArizona
912,1824,2019,7,True,SanFrancisco,Washington,9.0,0.0,9.0,20197SanFranciscoWashington,20197WashingtonSanFrancisco
913,1826,2019,7,True,LAChargers,Tennessee,20.0,23.0,43.0,20197LAChargersTennessee,20197TennesseeLAChargers
914,1828,2019,7,True,NewOrleans,Chicago,36.0,25.0,61.0,20197NewOrleansChicago,20197ChicagoNewOrleans
915,1830,2019,7,True,Baltimore,Seattle,30.0,16.0,46.0,20197BaltimoreSeattle,20197SeattleBaltimore
916,1832,2019,7,True,Philadelphia,Dallas,10.0,37.0,47.0,20197PhiladelphiaDallas,20197DallasPhiladelphia
917,1834,2019,7,True,NewEngland,NYJets,33.0,0.0,33.0,20197NewEnglandNYJets,20197NYJetsNewEngland
918,1836,2019,8,True,Washington,Minnesota,9.0,19.0,28.0,20198WashingtonMinnesota,20198MinnesotaWashington
